NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	ExecutionTime
0	511598019	1275898810	59.000000	-42.500000	16.500000	-59.000000	22.700000	16.596138
0	511598019	1648357174	50.000000	-46.200000	3.800000	-50.000000	24.800000	26.589391
0	511598019	607305776	91.000000	-53.700000	37.300000	-91.000000	24.000000	38.162609
0	511598019	1230080626	62.000000	-53.800000	8.200000	-62.000000	27.800000	24.532687
0	511598019	877010503	61.000000	-53.600000	7.400000	-61.000000	24.200000	37.974376
0	511598019	675679818	73.000000	-57.100000	15.900000	-73.000000	26.600000	61.842994
0	511598019	2066448049	47.000000	-22.400000	24.600000	-47.000000	16.400000	21.478412
0	511598019	314750474	74.000000	-68.800000	5.200000	-74.000000	34.100000	26.909338
0	511598019	1566979825	74.000000	-68.300000	5.700000	-74.000000	29.500000	21.692062
0	511598019	770386845	62.000000	-52.900000	9.100000	-62.000000	23.500000	9.608761
0	511598019	215295718	68.000000	-59.500000	8.500000	-68.000000	29.000000	21.219275
0	511598019	1726009719	43.000000	-38.700000	4.300000	-43.000000	17.700000	8.237396
0	511598019	847918047	66.000000	-60.000000	6.000000	-66.000000	32.600000	22.584094
0	511598019	464754615	66.000000	-54.600000	11.400000	-66.000000	27.200000	32.618648
0	511598019	614667128	64.000000	-57.700000	6.300000	-64.000000	31.700000	15.104118
0	511598019	1241378383	65.000000	-53.400000	11.600000	-65.000000	24.000000	11.113699
0	511598019	175393213	81.000000	-60.200000	20.800000	-81.000000	25.700000	24.649123
0	511598019	2133624280	53.000000	-31.000000	22.000000	-53.000000	22.500000	14.512671
0	511598019	1380145589	77.000000	-50.800000	26.200000	-77.000000	20.500000	21.793751
0	511598019	1619767775	65.000000	-53.000000	12.000000	-65.000000	22.700000	23.376128
0	190533092	801070934	62.000000	-46.300000	15.700000	-62.000000	29.800000	18.357998
0	190533092	496424879	48.000000	-44.800000	3.200000	-48.000000	26.200000	14.952242
0	190533092	1214754100	56.000000	-37.200000	18.800000	-56.000000	23.300000	26.249964
0	190533092	1588422894	54.000000	-69.000000	-15.000000	-54.000000	44.500000	16.361745
0	190533092	2088984659	22.000000	-15.100000	6.900000	-22.000000	12.800000	7.866899
0	190533092	432327278	54.000000	-61.700000	-7.700000	-54.000000	40.200000	16.218813
0	190533092	130186428	42.000000	-28.600000	13.400000	-42.000000	21.200000	13.119744
0	190533092	1293864936	60.000000	-50.000000	10.000000	-60.000000	29.200000	24.689647
0	190533092	428768238	47.000000	-47.800000	-0.800000	-47.000000	25.400000	23.268515
0	190533092	2085809194	43.000000	-63.400000	-20.400000	-43.000000	37.500000	49.786409
0	190533092	1328722133	48.000000	-54.000000	-6.000000	-48.000000	27.900000	18.293326
0	190533092	763201495	30.000000	-21.200000	8.800000	-30.000000	15.400000	7.534885
0	190533092	845580457	48.000000	-54.000000	-6.000000	-48.000000	27.900000	14.439944
0	190533092	827005685	64.000000	-64.300000	-0.300000	-64.000000	38.000000	16.107784
0	190533092	228884196	47.000000	-47.200000	-0.200000	-47.000000	24.700000	10.318868
0	190533092	115551974	70.000000	-79.800000	-9.800000	-70.000000	39.900000	16.546910
0	190533092	978564085	52.000000	-40.200000	11.800000	-52.000000	23.300000	9.583685
0	190533092	496469543	50.000000	-57.500000	-7.500000	-50.000000	33.100000	15.614911
0	190533092	435632213	55.000000	-64.900000	-9.900000	-55.000000	41.300000	13.784696
0	190533092	1627246464	29.000000	-24.500000	4.500000	-29.000000	17.700000	4.689434
0	190533092	175456105	57.000000	-47.800000	9.200000	-57.000000	24.400000	9.890704
0	190533092	1558078828	56.000000	-60.600000	-4.600000	-56.000000	33.900000	16.035608
0	190533092	2134477711	62.000000	-68.600000	-6.600000	-62.000000	40.800000	19.205285
0	190533092	2068363850	56.000000	-64.000000	-8.000000	-56.000000	41.500000	11.331587
0	190533092	412714103	35.000000	-45.700000	-10.700000	-35.000000	27.300000	9.934658
0	190533092	1212561075	52.000000	-36.900000	15.100000	-52.000000	25.900000	12.140593
0	190533092	1167428584	48.000000	-56.300000	-8.300000	-48.000000	36.000000	8.894440
0	190533092	103704560	49.000000	-36.600000	12.400000	-49.000000	20.400000	6.288957
0	190533092	284835979	47.000000	-39.500000	7.500000	-47.000000	23.300000	7.498593
0	190533092	2007729189	53.000000	-62.800000	-9.800000	-53.000000	39.300000	14.543724
0	190533092	1662878301	54.000000	-58.400000	-4.400000	-54.000000	32.600000	13.106854
0	190533092	2133615556	59.000000	-50.000000	9.000000	-59.000000	25.500000	10.008914
0	190533092	1612589484	47.000000	-44.500000	2.500000	-47.000000	27.900000	10.528391
0	190533092	921776897	56.000000	-59.600000	-3.600000	-56.000000	39.300000	18.996482
0	190533092	1422558442	57.000000	-53.200000	3.800000	-57.000000	32.600000	12.297029
0	190533092	2066890325	59.000000	-48.400000	10.600000	-59.000000	24.500000	12.079024
0	190533092	1094765277	53.000000	-59.500000	-6.500000	-53.000000	38.700000	10.170494
0	190533092	355752312	39.000000	-19.400000	19.600000	-39.000000	15.300000	7.383826
0	190533092	958257158	55.000000	-43.900000	11.100000	-55.000000	25.800000	13.163419
0	190533092	2022999748	57.000000	-66.900000	-9.900000	-57.000000	40.200000	15.256477
0	190533092	817997656	35.000000	-36.500000	-1.500000	-35.000000	26.900000	8.837725
0	190533092	1137482971	52.000000	-53.600000	-1.600000	-52.000000	27.300000	12.030842
0	190533092	586552801	57.000000	-76.200000	-19.200000	-57.000000	32.200000	14.681422
0	190533092	1141689932	46.000000	-52.300000	-6.300000	-46.000000	27.800000	8.845084
0	190533092	825993253	48.000000	-56.300000	-8.300000	-48.000000	32.400000	9.664646
0	190533092	1864505289	46.000000	-37.700000	8.300000	-46.000000	23.300000	10.427246
0	190533092	1011425045	48.000000	-56.300000	-8.300000	-48.000000	30.200000	9.912985
0	190533092	308261183	30.000000	-16.200000	13.800000	-30.000000	13.200000	4.442222
0	190533092	621137870	46.000000	-52.300000	-6.300000	-46.000000	34.700000	20.335519
0	190533092	327272797	54.000000	-57.800000	-3.800000	-54.000000	34.800000	12.575295
0	898880149	711059970	46.000000	-12.700000	33.300000	-46.000000	8.900000	7.748303
0	898880149	352204295	77.000000	-50.200000	26.800000	-77.000000	26.500000	17.637081
0	898880149	205097415	50.000000	-22.300000	27.700000	-50.000000	17.300000	8.051374
0	898880149	1743818309	74.000000	-38.500000	35.500000	-74.000000	19.300000	15.563268
0	898880149	1496673032	67.000000	-40.000000	27.000000	-67.000000	20.100000	13.655913
0	898880149	413158652	53.000000	-21.300000	31.700000	-53.000000	11.900000	11.921561
0	898880149	996444792	66.000000	-48.500000	17.500000	-66.000000	20.900000	20.939221
0	898880149	2095413113	55.000000	-26.800000	28.200000	-55.000000	17.000000	17.502426
0	898880149	1823965476	74.000000	-54.000000	20.000000	-74.000000	23.600000	19.351481
0	898880149	847735949	41.000000	-29.200000	11.800000	-41.000000	20.300000	14.334676
0	898880149	754014793	49.000000	-22.800000	26.200000	-49.000000	14.200000	11.363208
0	898880149	1612417576	75.000000	-50.200000	24.800000	-75.000000	23.400000	27.323512
0	898880149	372833792	63.000000	-24.800000	38.200000	-63.000000	13.800000	13.343438
0	898880149	1470015358	49.000000	-46.800000	2.200000	-49.000000	30.400000	16.767178
0	898880149	2139780545	62.000000	-24.700000	37.300000	-62.000000	12.500000	13.524896
0	898880149	877621903	37.000000	-13.300000	23.700000	-37.000000	11.800000	6.862276
0	898880149	1639541230	53.000000	-34.400000	18.600000	-53.000000	16.500000	5.239113
0	898880149	2120148747	83.000000	-46.100000	36.900000	-83.000000	20.900000	16.878934
0	898880149	707419148	68.000000	-41.600000	26.400000	-68.000000	18.200000	10.597084
0	898880149	2112695356	38.000000	-26.800000	11.200000	-38.000000	18.100000	4.791265
0	898880149	1543388802	66.000000	-39.100000	26.900000	-66.000000	19.600000	10.203476
0	898880149	2124173176	59.000000	-40.600000	18.400000	-59.000000	24.100000	11.813063
0	898880149	1698966908	43.000000	-29.800000	13.200000	-43.000000	20.200000	14.177867
0	898880149	854026991	63.000000	-29.500000	33.500000	-63.000000	18.700000	13.321080
0	898880149	335489155	72.000000	-54.500000	17.500000	-72.000000	26.900000	27.180794
0	898880149	964946974	82.000000	-55.500000	26.500000	-82.000000	23.800000	13.644038
0	898880149	311022062	63.000000	-37.000000	26.000000	-63.000000	18.900000	9.213206
0	898880149	1618725598	44.000000	-29.200000	14.800000	-44.000000	20.500000	10.836077
0	898880149	1514164919	50.000000	-35.500000	14.500000	-50.000000	22.000000	6.705523
0	898880149	1955242992	56.000000	-30.900000	25.100000	-56.000000	15.100000	16.995118
0	898880149	1987618627	55.000000	-31.800000	23.200000	-55.000000	18.300000	22.420783
0	898880149	481609893	84.000000	-56.900000	27.100000	-84.000000	24.700000	17.589343
0	898880149	2060695374	72.000000	-45.600000	26.400000	-72.000000	23.300000	18.377574
0	898880149	154039679	83.000000	-56.500000	26.500000	-83.000000	24.300000	15.153299
0	898880149	1928705856	34.000000	-9.100000	24.900000	-34.000000	8.400000	5.635297
0	898880149	43680209	54.000000	-24.400000	29.600000	-54.000000	16.900000	11.192503
0	898880149	752515832	35.000000	-10.300000	24.700000	-35.000000	5.800000	5.166984
0	898880149	109771577	72.000000	-46.400000	25.600000	-72.000000	28.400000	10.522043
0	898880149	845313502	83.000000	-58.600000	24.400000	-83.000000	25.300000	24.211509
0	898880149	86195433	73.000000	-29.800000	43.200000	-73.000000	12.000000	10.405713
0	898880149	343887488	69.000000	-50.700000	18.300000	-69.000000	25.900000	10.053796
0	898880149	551696319	45.000000	-30.000000	15.000000	-45.000000	20.700000	6.475944
0	898880149	1454573372	48.000000	-19.000000	29.000000	-48.000000	15.400000	10.445808
0	898880149	1981069794	79.000000	-45.100000	33.900000	-79.000000	22.100000	10.762815
0	898880149	2055395801	32.000000	-18.100000	13.900000	-32.000000	15.500000	6.643540
0	898880149	1314564750	75.000000	-46.600000	28.400000	-75.000000	21.500000	12.163828
0	898880149	1211043553	33.000000	-22.000000	11.000000	-33.000000	13.800000	3.935846
0	898880149	858212937	83.000000	-44.700000	38.300000	-83.000000	20.200000	11.123696
0	898880149	1184050436	66.000000	-47.600000	18.400000	-66.000000	23.300000	9.732324
0	898880149	928230183	63.000000	-47.900000	15.100000	-63.000000	26.200000	9.843465
0	732300588	81506606	71.000000	-63.300000	7.700000	-71.000000	30.600000	18.916368
0	732300588	1472674841	60.000000	-67.700000	-7.700000	-60.000000	40.100000	22.656797
0	732300588	735121014	74.000000	-63.700000	10.300000	-74.000000	36.900000	22.899106
0	732300588	1476400475	83.000000	-77.600000	5.400000	-83.000000	38.400000	30.050718
0	732300588	1469369347	61.000000	-52.400000	8.600000	-61.000000	28.700000	14.698812
0	732300588	146235270	75.000000	-56.100000	18.900000	-75.000000	25.900000	12.089117
0	732300588	513741431	60.000000	-57.000000	3.000000	-60.000000	30.800000	19.081150
0	732300588	1463059572	78.000000	-56.000000	22.000000	-78.000000	25.200000	16.812097
0	732300588	413532807	65.000000	-51.300000	13.700000	-65.000000	29.200000	21.183385
0	732300588	46915625	82.000000	-59.800000	22.200000	-82.000000	29.000000	25.101075
0	732300588	972001917	67.000000	-60.500000	6.500000	-67.000000	33.700000	20.360180
0	732300588	382639979	82.000000	-71.200000	10.800000	-82.000000	35.200000	27.116735
0	732300588	640122599	69.000000	-48.000000	21.000000	-69.000000	26.700000	15.259742
0	732300588	2121959568	64.000000	-47.800000	16.200000	-64.000000	22.600000	14.369419
0	732300588	2018608084	68.000000	-41.400000	26.600000	-68.000000	24.400000	17.155465
0	732300588	1749692663	58.000000	-45.800000	12.200000	-58.000000	33.500000	10.598549
0	732300588	1770073693	67.000000	-66.700000	0.300000	-67.000000	34.700000	16.204342
0	732300588	743194459	78.000000	-66.400000	11.600000	-78.000000	33.800000	25.632950
0	732300588	1208203644	49.000000	-50.600000	-1.600000	-49.000000	32.200000	12.533927
0	732300588	1370521567	75.000000	-48.100000	26.900000	-75.000000	20.800000	20.541578
0	732300588	1639811240	74.000000	-61.700000	12.300000	-74.000000	34.900000	27.530504
0	732300588	1151576386	68.000000	-56.700000	11.300000	-68.000000	28.500000	26.299833
0	732300588	499380401	49.000000	-46.400000	2.600000	-49.000000	24.400000	8.817579
0	732300588	1929303553	65.000000	-59.200000	5.800000	-65.000000	35.600000	18.741408
0	732300588	332734900	84.000000	-64.800000	19.200000	-84.000000	32.000000	20.732117
0	732300588	576574534	67.000000	-63.100000	3.900000	-67.000000	31.200000	17.636421
0	732300588	2136679685	73.000000	-46.100000	26.900000	-73.000000	26.400000	24.954805
0	732300588	1828687275	76.000000	-43.200000	32.800000	-76.000000	23.500000	15.924925
0	732300588	205783085	69.000000	-63.700000	5.300000	-69.000000	31.100000	19.707960
0	732300588	1451616474	77.000000	-68.800000	8.200000	-77.000000	36.800000	23.535242
0	732300588	1967664460	77.000000	-29.900000	47.100000	-77.000000	16.900000	12.813872
0	732300588	1113499632	69.000000	-43.400000	25.600000	-69.000000	27.400000	25.740035
0	732300588	1448722201	72.000000	-50.100000	21.900000	-72.000000	24.000000	19.875571
0	732300588	1366615149	78.000000	-57.800000	20.200000	-78.000000	27.000000	22.545040
0	732300588	2114559601	80.000000	-45.200000	34.800000	-80.000000	24.800000	13.584162
0	732300588	467856285	78.000000	-56.900000	21.100000	-78.000000	26.100000	23.616975
0	732300588	181761370	61.000000	-48.600000	12.400000	-61.000000	21.500000	8.189738
0	732300588	265706574	56.000000	-52.400000	3.600000	-56.000000	28.400000	14.830259
0	732300588	212334893	65.000000	-30.400000	34.600000	-65.000000	19.600000	17.918132
0	732300588	752126561	71.000000	-35.500000	35.500000	-71.000000	18.200000	21.595585
0	732300588	1484678716	41.000000	-59.800000	-18.800000	-41.000000	41.400000	15.805269
0	732300588	808142579	60.000000	-42.800000	17.200000	-60.000000	27.300000	14.672607
0	732300588	1329667461	69.000000	-53.600000	15.400000	-69.000000	27.400000	18.387476
0	732300588	750407825	66.000000	-48.600000	17.400000	-66.000000	22.000000	12.397003
0	732300588	780826998	79.000000	-63.500000	15.500000	-79.000000	31.500000	22.732557
0	732300588	1870909201	68.000000	-55.600000	12.400000	-68.000000	28.500000	15.745839
0	732300588	1903560489	67.000000	-63.100000	3.900000	-67.000000	31.900000	17.266177
0	732300588	2008439238	70.000000	-69.200000	0.800000	-70.000000	37.200000	21.287117
0	732300588	2042854327	80.000000	-52.300000	27.700000	-80.000000	26.200000	18.189113
0	732300588	1246309693	61.000000	-50.200000	10.800000	-61.000000	31.800000	16.306218
0	1237045712	1726697475	93.000000	-50.900000	42.100000	-93.000000	22.700000	18.746868
0	1237045712	846997175	86.000000	-45.300000	40.700000	-86.000000	17.500000	19.331647
0	1237045712	1611696781	50.000000	-40.300000	9.700000	-50.000000	28.500000	10.956144
0	1237045712	1605436672	102.000000	-59.800000	42.200000	-102.000000	27.500000	17.993191
0	1237045712	1450390032	90.000000	-56.600000	33.400000	-90.000000	31.200000	22.870612
0	1237045712	1250292057	96.000000	-60.600000	35.400000	-96.000000	27.900000	22.357398
0	1237045712	1066396337	74.000000	-60.400000	13.600000	-74.000000	23.200000	12.039965
0	1237045712	2092443990	72.000000	-47.700000	24.300000	-72.000000	19.200000	13.763858
0	1237045712	378577155	83.000000	-53.500000	29.500000	-83.000000	29.000000	16.299667
0	1237045712	1601742934	82.000000	-56.200000	25.800000	-82.000000	27.300000	17.632629
0	1237045712	1777213011	80.000000	-49.400000	30.600000	-80.000000	26.000000	14.163145
0	1237045712	2134418330	113.000000	-60.800000	52.200000	-113.000000	25.800000	27.453348
0	1237045712	837007293	68.000000	-39.000000	29.000000	-68.000000	13.400000	11.865357
0	1237045712	1857867276	102.000000	-69.900000	32.100000	-102.000000	31.700000	22.833034
0	1237045712	717667593	74.000000	-58.900000	15.100000	-74.000000	33.100000	14.279529
0	1237045712	1946605997	95.000000	-62.900000	32.100000	-95.000000	30.600000	22.524171
0	1237045712	42690395	69.000000	-36.300000	32.700000	-69.000000	16.100000	10.373003
0	1237045712	636076819	84.000000	-66.300000	17.700000	-84.000000	37.400000	21.782884
0	1237045712	1415260162	94.000000	-71.700000	22.300000	-94.000000	34.400000	17.873589
0	1237045712	143957671	82.000000	-52.700000	29.300000	-82.000000	27.700000	12.924612
0	1237045712	71065358	72.000000	-55.600000	16.400000	-72.000000	28.000000	11.047941
0	1237045712	1260959220	96.000000	-65.500000	30.500000	-96.000000	24.500000	19.093869
0	1237045712	92902424	93.000000	-64.200000	28.800000	-93.000000	24.300000	18.776284
0	1237045712	1001056103	43.000000	-31.500000	11.500000	-43.000000	14.000000	7.518504
0	1237045712	695630353	85.000000	-61.700000	23.300000	-85.000000	32.400000	24.707503
0	1237045712	510483546	76.000000	-58.600000	17.400000	-76.000000	29.700000	16.544932
0	1237045712	1497570252	83.000000	-62.200000	20.800000	-83.000000	32.900000	19.446165
0	1237045712	1234027982	104.000000	-71.400000	32.600000	-104.000000	31.500000	22.363310
0	1237045712	908178707	76.000000	-37.700000	38.300000	-76.000000	19.300000	17.708097
0	1237045712	2104848976	95.000000	-72.800000	22.200000	-95.000000	32.900000	23.344327
0	1237045712	1029298600	104.000000	-61.300000	42.700000	-104.000000	29.000000	32.667168
0	1237045712	730574427	76.000000	-37.700000	38.300000	-76.000000	20.400000	13.384120
0	1237045712	1107012906	73.000000	-47.200000	25.800000	-73.000000	23.500000	14.882870
0	1237045712	27263774	94.000000	-64.200000	29.800000	-94.000000	24.300000	17.442165
0	1237045712	815794998	75.000000	-56.100000	18.900000	-75.000000	27.600000	18.481985
0	1237045712	572064544	70.000000	-62.500000	7.500000	-70.000000	39.900000	20.191694
0	1237045712	157197838	65.000000	-52.300000	12.700000	-65.000000	32.000000	14.678868
0	1237045712	1070430517	96.000000	-63.100000	32.900000	-96.000000	29.900000	17.111381
0	1237045712	1316043239	73.000000	-35.500000	37.500000	-73.000000	19.600000	13.223789
0	1237045712	599320874	44.000000	-42.300000	1.700000	-44.000000	23.900000	6.892334
0	1237045712	453711948	109.000000	-60.800000	48.200000	-109.000000	25.800000	21.336401
0	1237045712	1201239777	96.000000	-74.300000	21.700000	-96.000000	34.400000	21.583652
0	1237045712	1474195092	72.000000	-47.700000	24.300000	-72.000000	19.900000	10.910409
0	1237045712	840197120	83.000000	-56.500000	26.500000	-83.000000	32.600000	25.643530
0	1237045712	1035781964	97.000000	-72.700000	24.300000	-97.000000	35.400000	19.301869
0	1237045712	2019522115	95.000000	-72.400000	22.600000	-95.000000	33.800000	19.572600
0	1237045712	1490447043	84.000000	-59.700000	24.300000	-84.000000	34.300000	21.390463
0	1237045712	29407755	77.000000	-69.100000	7.900000	-77.000000	40.200000	21.075558
0	1237045712	410279815	104.000000	-71.400000	32.600000	-104.000000	31.500000	18.424291
0	1237045712	1067135272	68.000000	-38.300000	29.700000	-68.000000	20.600000	17.522852
0	432204793	274080025	67.000000	-58.200000	8.800000	-67.000000	26.500000	14.494186
0	432204793	1014930808	75.000000	-39.800000	35.200000	-75.000000	27.200000	21.239882
0	432204793	1431687705	78.000000	-50.000000	28.000000	-78.000000	23.100000	19.087010
0	432204793	1144255701	75.000000	-38.600000	36.400000	-75.000000	20.800000	17.980626
0	432204793	932688364	56.000000	-36.000000	20.000000	-56.000000	28.400000	15.377035
0	432204793	677509856	41.000000	-31.200000	9.800000	-41.000000	28.700000	10.449604
0	432204793	275835815	80.000000	-60.100000	19.900000	-80.000000	29.500000	15.225961
0	432204793	2068979662	44.000000	-30.600000	13.400000	-44.000000	17.900000	12.404581
0	432204793	59614671	61.000000	-28.900000	32.100000	-61.000000	19.000000	19.506440
0	432204793	922478024	54.000000	-38.100000	15.900000	-54.000000	27.200000	19.096328
0	432204793	1975532053	65.000000	-41.500000	23.500000	-65.000000	23.100000	15.222157
0	432204793	653326879	52.000000	-48.500000	3.500000	-52.000000	37.000000	17.586746
0	432204793	210950438	61.000000	-39.500000	21.500000	-61.000000	25.900000	17.480930
0	432204793	775323260	76.000000	-52.400000	23.600000	-76.000000	25.400000	23.835657
0	432204793	839068149	63.000000	-58.800000	4.200000	-63.000000	29.500000	14.995418
0	432204793	1379558551	54.000000	-49.400000	4.600000	-54.000000	41.400000	16.154974
0	432204793	1433835785	75.000000	-71.900000	3.100000	-75.000000	35.400000	21.566191
0	432204793	1155521940	30.000000	-29.300000	0.700000	-30.000000	29.300000	10.736614
0	432204793	1072638323	76.000000	-57.700000	18.300000	-76.000000	30.500000	21.818411
0	432204793	1158414157	84.000000	-66.600000	17.400000	-84.000000	29.900000	22.861594
0	432204793	821278451	66.000000	-62.700000	3.300000	-66.000000	36.900000	15.751229
0	432204793	2135679637	85.000000	-84.500000	0.500000	-85.000000	38.700000	21.294057
