NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	NumFurgos	ExecutionTime	NodesExpanded
0	1959268874	743658365	94,000000	-25,100000	68,900000	-50068,900000	11,200000	5	3850,017000	50001
0	1959268874	743658365	118,000000	-30,500000	87,500000	-50087,500000	19,500000	10	5578,743100	50001
0	1959268874	743658365	120,000000	-36,900000	83,100000	-50083,100000	25,500000	15	6588,657800	50001
0	1959268874	743658365	98,000000	-43,300000	54,700000	-50054,700000	34,600000	20	7157,039800	50001
0	1959268874	743658365	93,000000	-58,700000	34,300000	-50034,300000	56,700000	25	8190,580900	50001
0	2030961688	597346597	62,000000	-9,800000	52,200000	-50052,200000	5,200000	5	3051,444600	50001
0	2030961688	597346597	105,000000	-27,100000	77,900000	-50077,900000	17,400000	10	5233,704300	50001
0	2030961688	597346597	93,000000	-27,500000	65,500000	-50065,500000	21,900000	15	6143,111900	50001
0	2030961688	597346597	90,000000	-35,700000	54,300000	-50054,300000	28,800000	20	6856,083600	50001
0	2030961688	597346597	38,000000	-44,100000	-6,100000	-49993,900000	46,900000	25	6776,030800	50001
0	2030961688	505769964	65,000000	-12,800000	52,200000	-50052,200000	8,200000	5	3222,932700	50001
0	2030961688	505769964	103,000000	-26,200000	76,800000	-50076,800000	17,400000	10	5229,707800	50001
0	2030961688	505769964	98,000000	-28,300000	69,700000	-50069,700000	21,900000	15	6197,835300	50001
0	2030961688	505769964	99,000000	-35,000000	64,000000	-50064,000000	28,100000	20	6962,345400	50001
0	2030961688	505769964	66,000000	-43,700000	22,300000	-50022,300000	49,300000	25	7276,620300	50001
0	2030961688	1307913946	69,000000	-13,000000	56,000000	-50056,000000	5,400000	5	3432,905200	50001
0	2030961688	1307913946	99,000000	-24,700000	74,300000	-50074,300000	17,400000	10	5151,759000	50001
0	2030961688	1307913946	86,000000	-25,200000	60,800000	-50060,800000	21,500000	15	6069,676500	50001
0	2030961688	1307913946	107,000000	-39,400000	67,600000	-50067,600000	32,500000	20	6926,607400	50001
0	2030961688	1307913946	33,000000	-36,000000	-3,000000	-49997,000000	34,900000	25	5803,555000	50001
0	2030961688	198944025	76,000000	-18,300000	57,700000	-50057,700000	8,200000	5	3531,297100	50001
0	2030961688	198944025	103,000000	-26,200000	76,800000	-50076,800000	17,400000	10	5368,944500	50001
0	2030961688	198944025	99,000000	-27,600000	71,400000	-50071,400000	22,200000	15	6333,184500	50001
0	2030961688	198944025	95,000000	-36,600000	58,400000	-50058,400000	32,300000	20	7039,781600	50001
0	2030961688	198944025	67,000000	-45,100000	21,900000	-50021,900000	44,600000	25	7414,811600	50001
0	2030961688	1552766843	62,000000	-9,800000	52,200000	-50052,200000	5,200000	5	3162,343300	50001
0	2030961688	1552766843	103,000000	-24,300000	78,700000	-50078,700000	17,400000	10	5300,530100	50001
0	2030961688	1552766843	90,000000	-25,300000	64,700000	-50064,700000	21,600000	15	6905,738900	50001
0	2030961688	1552766843	98,000000	-36,500000	61,500000	-50061,500000	28,800000	20	8026,748200	50001
0	2030961688	1552766843	87,000000	-54,400000	32,600000	-50032,600000	48,500000	25	8494,906800	50001
0	1557933325	1398234415	66,000000	-13,100000	52,900000	-50052,900000	7,500000	5	3030,848100	50001
0	1557933325	1398234415	84,000000	-18,600000	65,400000	-50065,400000	13,000000	10	4918,768000	50001
0	1557933325	1398234415	70,000000	-20,300000	49,700000	-50049,700000	17,100000	15	6139,804100	50001
0	1557933325	1398234415	68,000000	-31,300000	36,700000	-50036,700000	28,500000	20	6592,118100	50001
0	1557933325	1398234415	64,000000	-44,200000	19,800000	-50019,800000	51,300000	25	8032,819100	50001
0	1557933325	1746058311	66,000000	-13,800000	52,200000	-50052,200000	8,100000	5	3015,774900	50001
0	1557933325	1746058311	83,000000	-20,900000	62,100000	-50062,100000	13,200000	10	4778,462000	50001
0	1557933325	1746058311	80,000000	-21,500000	58,500000	-50058,500000	18,300000	15	6190,294600	50001
0	1557933325	1746058311	75,000000	-26,900000	48,100000	-50048,100000	24,700000	20	6837,708400	50001
0	1557933325	1746058311	46,000000	-44,900000	1,100000	-50001,100000	41,100000	25	6837,714600	50001
0	1557933325	17824884	62,000000	-11,300000	50,700000	-50050,700000	7,400000	5	3031,014800	50001
0	1557933325	17824884	77,000000	-15,400000	61,600000	-50061,600000	11,700000	10	4571,463600	50001
0	1557933325	17824884	74,000000	-16,800000	57,200000	-50057,200000	15,100000	15	5772,631200	50001
0	1557933325	17824884	64,000000	-28,000000	36,000000	-50036,000000	24,600000	20	6393,329900	50001
0	1557933325	17824884	52,000000	-43,500000	8,500000	-50008,500000	41,500000	25	6915,197100	50001
0	1557933325	884273947	68,000000	-14,000000	54,000000	-50054,000000	8,100000	5	3189,385000	50001
0	1557933325	884273947	83,000000	-17,500000	65,500000	-50065,500000	11,900000	10	4768,077800	50001
0	1557933325	884273947	83,000000	-22,200000	60,800000	-50060,800000	17,100000	15	6068,852600	50001
0	1557933325	884273947	70,000000	-29,700000	40,300000	-50040,300000	26,500000	20	6453,819400	50001
0	1557933325	884273947	59,000000	-47,100000	11,900000	-50011,900000	42,900000	25	7718,321300	50001
0	1557933325	1502178126	57,000000	-10,700000	46,300000	-50046,300000	7,700000	5	3023,451000	50001
0	1557933325	1502178126	72,000000	-12,600000	59,400000	-50059,400000	10,900000	10	4523,477800	50001
0	1557933325	1502178126	70,000000	-19,000000	51,000000	-50051,000000	16,400000	15	5602,806600	50001
0	1557933325	1502178126	74,000000	-32,100000	41,900000	-50041,900000	28,200000	20	6642,318200	50001
0	1557933325	1502178126	45,000000	-37,900000	7,100000	-50007,100000	42,100000	25	6370,771700	50001
0	855093446	2047631633	77,000000	-11,500000	65,500000	-50065,500000	6,300000	5	3579,487400	50001
0	855093446	2047631633	118,000000	-25,700000	92,300000	-50092,300000	16,700000	10	5652,178400	50001
0	855093446	2047631633	135,000000	-33,300000	101,700000	-50101,700000	25,700000	15	6664,583700	50001
0	855093446	2047631633	129,000000	-38,600000	90,400000	-50090,400000	33,700000	20	7172,828000	50001
0	855093446	2047631633	97,000000	-39,800000	57,200000	-50057,200000	58,600000	25	6970,150400	50001
0	855093446	753073180	78,000000	-16,000000	62,000000	-50062,000000	8,000000	5	3480,869100	50001
0	855093446	753073180	112,000000	-22,200000	89,800000	-50089,800000	15,400000	10	5428,179200	50001
0	855093446	753073180	125,000000	-28,600000	96,400000	-50096,400000	24,800000	15	6548,334100	50001
0	855093446	753073180	109,000000	-36,100000	72,900000	-50072,900000	30,600000	20	7973,031100	50001
0	855093446	753073180	86,000000	-43,200000	42,800000	-50042,800000	60,100000	25	7754,224300	50001
0	855093446	1879908059	76,000000	-12,400000	63,600000	-50063,600000	6,200000	5	3798,322200	50001
0	855093446	1879908059	116,000000	-22,700000	93,300000	-50093,300000	15,100000	10	5698,393800	50001
0	855093446	1879908059	105,000000	-29,600000	75,400000	-50075,400000	24,500000	15	6218,462900	50001
0	855093446	1879908059	106,000000	-38,600000	67,400000	-50067,400000	34,000000	20	6895,736600	50001
0	855093446	1879908059	90,000000	-48,100000	41,900000	-50041,900000	68,200000	25	7820,605100	50001
0	855093446	530948094	77,000000	-12,400000	64,600000	-50064,600000	6,200000	5	3482,912500	50001
0	855093446	530948094	111,000000	-20,300000	90,700000	-50090,700000	15,100000	10	5586,896900	50001
0	855093446	530948094	133,000000	-32,200000	100,800000	-50100,800000	25,600000	15	6833,150700	50001
0	855093446	530948094	114,000000	-38,900000	75,100000	-50075,100000	32,100000	20	7182,098100	50001
0	855093446	530948094	90,000000	-41,300000	48,700000	-50048,700000	64,600000	25	6969,946200	50001
0	855093446	627010165	79,000000	-12,400000	66,600000	-50066,600000	6,200000	5	3526,624200	50001
0	855093446	627010165	117,000000	-20,200000	96,800000	-50096,800000	16,400000	10	5430,861100	50001
0	855093446	627010165	136,000000	-33,300000	102,700000	-50102,700000	25,300000	15	6946,575500	50001
0	855093446	627010165	115,000000	-37,100000	77,900000	-50077,900000	30,800000	20	7072,381700	50001
0	855093446	627010165	82,000000	-45,800000	36,200000	-50036,200000	63,300000	25	7437,950400	50001
0	393855378	261197682	63,000000	-10,100000	52,900000	-50052,900000	8,400000	5	3055,563500	50001
0	393855378	261197682	75,000000	-25,700000	49,300000	-50049,300000	20,600000	10	4680,433900	50001
0	393855378	261197682	84,000000	-32,400000	51,600000	-50051,600000	25,400000	15	5912,859700	50001
0	393855378	261197682	59,000000	-30,400000	28,600000	-50028,600000	28,200000	20	6455,425000	50001
0	393855378	261197682	65,000000	-42,800000	22,200000	-50022,200000	44,700000	25	6988,072400	50001
0	393855378	146657372	59,000000	-11,300000	47,700000	-50047,700000	8,400000	5	3265,456700	50001
0	393855378	146657372	72,000000	-21,400000	50,600000	-50050,600000	20,800000	10	4544,519800	50001
0	393855378	146657372	85,000000	-34,000000	51,000000	-50051,000000	30,400000	15	6150,730900	50001
0	393855378	146657372	80,000000	-36,200000	43,800000	-50043,800000	33,500000	20	7393,871700	50001
0	393855378	146657372	65,000000	-39,600000	25,400000	-50025,400000	38,400000	25	7845,858900	50001
0	393855378	289773158	55,000000	-10,900000	44,100000	-50044,100000	8,600000	5	3113,103700	50001
0	393855378	289773158	83,000000	-23,200000	59,800000	-50059,800000	21,500000	10	4766,112000	50001
0	393855378	289773158	87,000000	-34,800000	52,200000	-50052,200000	27,800000	15	5998,865900	50001
0	393855378	289773158	82,000000	-33,100000	48,900000	-50048,900000	30,700000	20	6646,735200	50001
0	393855378	289773158	49,000000	-43,200000	5,800000	-50005,800000	48,400000	25	7009,731200	50001
0	393855378	1148801489	58,000000	-8,600000	49,400000	-50049,400000	6,300000	5	3182,950300	50001
0	393855378	1148801489	76,000000	-23,100000	52,900000	-50052,900000	20,400000	10	4776,409000	50001
0	393855378	1148801489	77,000000	-27,500000	49,500000	-50049,500000	25,400000	15	6017,964000	50001
0	393855378	1148801489	81,000000	-33,400000	47,600000	-50047,600000	32,600000	20	6656,132900	50001
0	393855378	1148801489	59,000000	-37,300000	21,700000	-50021,700000	46,700000	25	6803,519600	50001
0	393855378	1566639685	57,000000	-10,100000	46,900000	-50046,900000	7,800000	5	3045,962200	50001
0	393855378	1566639685	79,000000	-28,100000	50,900000	-50050,900000	20,800000	10	5005,695900	50001
0	393855378	1566639685	77,000000	-27,400000	49,600000	-50049,600000	26,800000	15	5999,523300	50001
0	393855378	1566639685	93,000000	-37,700000	55,300000	-50055,300000	33,800000	20	7198,812500	50001
0	393855378	1566639685	64,000000	-39,400000	24,600000	-50024,600000	43,000000	25	6602,158700	50001
0	2067475331	132030422	98,000000	-25,900000	72,100000	-50072,100000	11,500000	5	4315,931600	50001
0	2067475331	132030422	120,000000	-39,500000	80,500000	-50080,500000	22,300000	10	6140,272000	50001
0	2067475331	132030422	102,000000	-32,000000	70,000000	-50070,000000	24,300000	15	6697,858000	50001
0	2067475331	132030422	105,000000	-58,800000	46,200000	-50046,200000	37,500000	20	7922,189500	50001
0	2067475331	132030422	79,000000	-47,500000	31,500000	-50031,500000	68,200000	25	7253,306900	50001
0	2067475331	2000104997	92,000000	-25,900000	66,100000	-50066,100000	11,500000	5	6248,773200	50001
0	2067475331	2000104997	130,000000	-37,000000	93,000000	-50093,000000	20,100000	10	7007,600000	50001
0	2067475331	2000104997	103,000000	-36,100000	66,900000	-50066,900000	25,900000	15	7074,659000	50001
0	2067475331	2000104997	118,000000	-57,500000	60,500000	-50060,500000	43,800000	20	9376,333700	50001
0	2067475331	2000104997	103,000000	-51,300000	51,700000	-50051,700000	52,400000	25	9180,853700	50001
0	2067475331	1142073051	96,000000	-27,100000	68,900000	-50068,900000	12,600000	5	4281,013200	50001
0	2067475331	1142073051	120,000000	-32,800000	87,200000	-50087,200000	21,200000	10	6794,040800	50001
0	2067475331	1142073051	112,000000	-36,800000	75,200000	-50075,200000	27,600000	15	7346,175200	50001
0	2067475331	1142073051	90,000000	-51,800000	38,200000	-50038,200000	45,900000	20	7449,809600	50001
0	2067475331	1142073051	113,000000	-47,200000	65,800000	-50065,800000	66,800000	25	8506,914700	50001
0	2067475331	1608695937	90,000000	-26,000000	64,000000	-50064,000000	11,500000	5	4537,869200	50001
0	2067475331	1608695937	127,000000	-37,200000	89,800000	-50089,800000	21,200000	10	6505,564800	50001
0	2067475331	1608695937	125,000000	-42,400000	82,600000	-50082,600000	26,800000	15	7331,368100	50001
0	2067475331	1608695937	79,000000	-51,800000	27,200000	-50027,200000	49,100000	20	7328,394700	50001
0	2067475331	1608695937	71,000000	-44,900000	26,100000	-50026,100000	81,000000	25	7983,422300	50001
0	2067475331	1265199766	88,000000	-26,800000	61,200000	-50061,200000	11,900000	5	4090,454300	50001
0	2067475331	1265199766	117,000000	-34,000000	83,000000	-50083,000000	18,600000	10	6340,213100	50001
0	2067475331	1265199766	118,000000	-40,900000	77,100000	-50077,100000	26,300000	15	7787,101900	50001
0	2067475331	1265199766	105,000000	-56,400000	48,600000	-50048,600000	40,600000	20	8259,422800	50001
0	2067475331	1265199766	97,000000	-51,100000	45,900000	-50045,900000	58,000000	25	8576,539600	50001
0	170701230	187752103	78,000000	-11,500000	66,500000	-50066,500000	4,800000	5	4101,767200	50001
0	170701230	187752103	105,000000	-17,400000	87,600000	-50087,600000	10,800000	10	5819,794600	50001
0	170701230	187752103	97,000000	-23,500000	73,500000	-50073,500000	14,600000	15	7050,199500	50001
0	170701230	187752103	77,000000	-25,400000	51,600000	-50051,600000	21,300000	20	7281,210400	50001
0	170701230	187752103	67,000000	-30,000000	37,000000	-50037,000000	40,300000	25	8239,894000	50001
0	170701230	1189760539	70,000000	-11,600000	58,400000	-50058,400000	6,400000	5	4189,016600	50001
0	170701230	1189760539	94,000000	-17,100000	76,900000	-50076,900000	10,800000	10	5929,596200	50001
0	170701230	1189760539	95,000000	-24,600000	70,400000	-50070,400000	16,100000	15	7008,943700	50001
0	170701230	1189760539	86,000000	-26,900000	59,100000	-50059,100000	20,000000	20	6982,734500	50001
0	170701230	1189760539	62,000000	-31,900000	30,100000	-50030,100000	46,400000	25	8144,340500	50001
0	170701230	1996044291	73,000000	-11,300000	61,700000	-50061,700000	4,800000	5	4712,761900	50001
0	170701230	1996044291	105,000000	-19,300000	85,700000	-50085,700000	10,800000	10	5871,377700	50001
0	170701230	1996044291	92,000000	-22,200000	69,800000	-50069,800000	15,100000	15	6953,459600	50001
0	170701230	1996044291	89,000000	-25,700000	63,300000	-50063,300000	19,400000	20	8033,653400	50001
0	170701230	1996044291	69,000000	-37,800000	31,200000	-50031,200000	44,400000	25	8947,721300	50001
0	170701230	1163132726	73,000000	-12,200000	60,800000	-50060,800000	6,400000	5	3757,326800	50001
0	170701230	1163132726	100,000000	-17,500000	82,500000	-50082,500000	10,800000	10	5885,543700	50001
0	170701230	1163132726	81,000000	-19,000000	62,000000	-50062,000000	15,100000	15	6493,137800	50001
0	170701230	1163132726	95,000000	-30,200000	64,800000	-50064,800000	20,200000	20	7507,358600	50001
0	170701230	1163132726	60,000000	-29,800000	30,200000	-50030,200000	35,600000	25	9179,487700	50001
0	170701230	1017486880	80,000000	-11,300000	68,700000	-50068,700000	4,800000	5	4538,029000	50001
0	170701230	1017486880	95,000000	-15,500000	79,500000	-50079,500000	11,100000	10	5497,727600	50001
0	170701230	1017486880	78,000000	-19,500000	58,500000	-50058,500000	16,600000	15	6405,027200	50001
0	170701230	1017486880	83,000000	-23,600000	59,400000	-50059,400000	20,900000	20	6980,986600	50001
0	170701230	1017486880	72,000000	-31,400000	40,600000	-50040,600000	38,100000	25	8799,573000	50001
0	1401803862	1317348224	91,000000	-13,900000	77,100000	-50077,100000	6,800000	5	4233,715800	50001
0	1401803862	1317348224	114,000000	-26,100000	87,900000	-50087,900000	19,100000	10	5998,989500	50001
0	1401803862	1317348224	113,000000	-27,600000	85,400000	-50085,400000	21,200000	15	7139,694000	50001
0	1401803862	1317348224	124,000000	-33,700000	90,300000	-50090,300000	28,300000	20	8324,592600	50001
0	1401803862	1317348224	64,000000	-40,400000	23,600000	-50023,600000	38,800000	25	7876,658700	50001
0	1401803862	1734113117	95,000000	-14,300000	80,700000	-50080,700000	7,900000	5	4625,994600	50001
0	1401803862	1734113117	102,000000	-24,400000	77,600000	-50077,600000	20,400000	10	5704,091200	50001
0	1401803862	1734113117	114,000000	-27,100000	86,900000	-50086,900000	22,100000	15	7185,666500	50001
0	1401803862	1734113117	101,000000	-29,200000	71,800000	-50071,800000	26,300000	20	8082,483400	50001
0	1401803862	1734113117	52,000000	-33,200000	18,800000	-50018,800000	44,700000	25	7748,507900	50001
0	1401803862	1339906086	81,000000	-10,800000	70,200000	-50070,200000	6,800000	5	3972,547200	50001
0	1401803862	1339906086	103,000000	-25,800000	77,200000	-50077,200000	19,800000	10	5574,527500	50001
0	1401803862	1339906086	115,000000	-25,900000	89,100000	-50089,100000	21,600000	15	7181,316100	50001
0	1401803862	1339906086	112,000000	-32,700000	79,300000	-50079,300000	28,100000	20	7835,354000	50001
0	1401803862	1339906086	77,000000	-35,200000	41,800000	-50041,800000	43,900000	25	7674,828500	50001
0	1401803862	1668100118	87,000000	-13,300000	73,700000	-50073,700000	6,900000	5	4136,494300	50001
0	1401803862	1668100118	109,000000	-24,200000	84,800000	-50084,800000	18,700000	10	6499,429500	50001
0	1401803862	1668100118	95,000000	-24,400000	70,600000	-50070,600000	20,700000	15	6703,136200	50001
0	1401803862	1668100118	124,000000	-33,600000	90,400000	-50090,400000	26,500000	20	8269,883500	50001
0	1401803862	1668100118	81,000000	-35,700000	45,300000	-50045,300000	41,500000	25	7942,398000	50001
0	1401803862	1683154413	93,000000	-14,300000	78,700000	-50078,700000	8,000000	5	4131,188300	50001
0	1401803862	1683154413	118,000000	-25,100000	92,900000	-50092,900000	20,400000	10	6416,962200	50001
0	1401803862	1683154413	124,000000	-30,300000	93,700000	-50093,700000	23,000000	15	7108,518700	50001
0	1401803862	1683154413	113,000000	-32,700000	80,300000	-50080,300000	26,400000	20	7366,810000	50001
0	1401803862	1683154413	107,000000	-40,600000	66,400000	-50066,400000	46,900000	25	9491,642700	50001
0	1109374811	1068616469	72,000000	-11,400000	60,600000	-50060,600000	6,400000	5	3781,249700	50001
0	1109374811	1068616469	114,000000	-22,400000	91,600000	-50091,600000	13,800000	10	5991,665500	50001
0	1109374811	1068616469	111,000000	-36,100000	74,900000	-50074,900000	25,000000	15	6972,201900	50001
0	1109374811	1068616469	96,000000	-43,700000	52,300000	-50052,300000	31,300000	20	8235,697700	50001
0	1109374811	1068616469	90,000000	-32,800000	57,200000	-50057,200000	52,000000	25	7542,850500	50001
0	1109374811	1336589427	76,000000	-12,800000	63,200000	-50063,200000	6,400000	5	3996,724500	50001
0	1109374811	1336589427	115,000000	-21,200000	93,800000	-50093,800000	13,000000	10	6237,848200	50001
0	1109374811	1336589427	106,000000	-27,200000	78,800000	-50078,800000	21,700000	15	7191,858600	50001
0	1109374811	1336589427	71,000000	-33,800000	37,200000	-50037,200000	27,700000	20	7866,430600	50001
0	1109374811	1336589427	88,000000	-40,900000	47,100000	-50047,100000	59,000000	25	8850,586300	50001
0	1109374811	1490936492	74,000000	-13,200000	60,800000	-50060,800000	7,300000	5	3881,023900	50001
0	1109374811	1490936492	107,000000	-20,100000	86,900000	-50086,900000	15,100000	10	6193,085800	50001
0	1109374811	1490936492	124,000000	-37,900000	86,100000	-50086,100000	24,100000	15	7355,265600	50001
0	1109374811	1490936492	76,000000	-29,800000	46,200000	-50046,200000	27,200000	20	7829,669600	50001
0	1109374811	1490936492	66,000000	-34,900000	31,100000	-50031,100000	50,700000	25	7323,763000	50001
0	1109374811	249568915	77,000000	-13,200000	63,800000	-50063,800000	6,600000	5	3939,726700	50001
0	1109374811	249568915	107,000000	-19,500000	87,500000	-50087,500000	13,000000	10	6099,919200	50001
0	1109374811	249568915	104,000000	-25,100000	78,900000	-50078,900000	22,000000	15	7370,060500	50001
0	1109374811	249568915	75,000000	-29,000000	46,000000	-50046,000000	28,000000	20	6842,537400	50001
0	1109374811	249568915	81,000000	-44,400000	36,600000	-50036,600000	59,100000	25	8444,356900	50001
0	1109374811	1632473088	77,000000	-11,000000	66,000000	-50066,000000	6,000000	5	4089,242400	50001
0	1109374811	1632473088	107,000000	-18,500000	88,500000	-50088,500000	13,500000	10	6088,838100	50001
0	1109374811	1632473088	128,000000	-45,900000	82,100000	-50082,100000	23,700000	15	7660,864300	50001
0	1109374811	1632473088	85,000000	-41,600000	43,400000	-50043,400000	27,800000	20	7255,316300	50001
0	1109374811	1632473088	47,000000	-30,800000	16,200000	-50016,200000	59,900000	25	7798,562100	50001
0	199490814	494631758	67,000000	-12,700000	54,300000	-50054,300000	7,900000	5	3662,301700	50001
0	199490814	494631758	71,000000	-17,600000	53,400000	-50053,400000	11,200000	10	5353,690200	50001
0	199490814	494631758	80,000000	-27,000000	53,000000	-50053,000000	19,900000	15	6678,153200	50001
0	199490814	494631758	37,000000	-26,500000	10,500000	-50010,500000	26,500000	20	5906,114700	50001
0	199490814	494631758	36,000000	-35,700000	0,300000	-50000,300000	40,000000	25	6961,332500	50001
0	199490814	1190780276	67,000000	-12,700000	54,300000	-50054,300000	7,900000	5	3696,746000	50001
0	199490814	1190780276	68,000000	-14,800000	53,200000	-50053,200000	12,600000	10	5166,537600	50001
0	199490814	1190780276	70,000000	-23,500000	46,500000	-50046,500000	20,000000	15	6167,197800	50001
0	199490814	1190780276	70,000000	-33,900000	36,100000	-50036,100000	28,400000	20	7350,336000	50001
0	199490814	1190780276	55,000000	-42,900000	12,100000	-50012,100000	40,100000	25	7570,316500	50001
0	199490814	123303037	61,000000	-10,700000	50,300000	-50050,300000	6,500000	5	3260,060000	50001
0	199490814	123303037	69,000000	-19,000000	50,000000	-50050,000000	12,600000	10	5006,452100	50001
0	199490814	123303037	68,000000	-19,200000	48,800000	-50048,800000	17,300000	15	6592,552100	50001
0	199490814	123303037	74,000000	-35,400000	38,600000	-50038,600000	27,600000	20	7382,100000	50001
0	199490814	123303037	45,000000	-40,500000	4,500000	-50004,500000	45,300000	25	7936,434400	50001
0	199490814	1899843598	60,000000	-10,500000	49,500000	-50049,500000	7,900000	5	3148,599000	50001
0	199490814	1899843598	79,000000	-17,900000	61,100000	-50061,100000	11,900000	10	5424,135900	50001
0	199490814	1899843598	59,000000	-23,800000	35,200000	-50035,200000	20,000000	15	6132,074600	50001
0	199490814	1899843598	78,000000	-33,800000	44,200000	-50044,200000	28,800000	20	7484,529000	50001
0	199490814	1899843598	38,000000	-38,400000	-0,400000	-49999,600000	44,200000	25	7371,426600	50001
0	199490814	152939645	64,000000	-11,300000	52,700000	-50052,700000	7,900000	5	3287,253000	50001
0	199490814	152939645	67,000000	-16,800000	50,200000	-50050,200000	12,400000	10	4994,848600	50001
0	199490814	152939645	60,000000	-18,500000	41,500000	-50041,500000	15,900000	15	6053,420600	50001
0	199490814	152939645	74,000000	-31,600000	42,400000	-50042,400000	28,800000	20	7391,136400	50001
0	199490814	152939645	70,000000	-42,200000	27,800000	-50027,800000	40,800000	25	9726,107200	50001
