NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	ExecutionTime	NodesExpanded
14	133477094	1967987393	75.000000	-76.400000	-1.400000	-75.000000	42.100000	19.543275	9
15	133477094	569576557	59.000000	-103.900000	-44.900000	-59.000000	59.100000	12.330168	7
16	133477094	270647903	74.000000	-92.900000	-18.900000	-74.000000	49.500000	21.564717	12
17	133477094	1703686654	44.000000	-63.500000	-19.500000	-44.000000	43.700000	12.523848	11
18	133477094	1101982640	56.000000	-60.600000	-4.600000	-56.000000	33.900000	21.574141	11
19	133477094	1415428873	81.000000	-90.000000	-9.000000	-81.000000	40.300000	29.329274	12
20	133477094	476985799	42.000000	-90.300000	-48.300000	-42.000000	61.900000	14.660498	10
21	133477094	716272805	70.000000	-101.000000	-31.000000	-70.000000	53.200000	16.875648	9
22	133477094	545358661	79.000000	-93.600000	-14.600000	-79.000000	55.300000	15.095859	7
23	133477094	1399430733	61.000000	-80.800000	-19.800000	-61.000000	42.300000	23.456146	10
24	133477094	688421423	40.000000	-62.700000	-22.700000	-40.000000	42.900000	12.070266	9
25	133477094	645554839	71.000000	-88.500000	-17.500000	-71.000000	49.900000	22.086861	10
26	133477094	1852172078	77.000000	-65.700000	11.300000	-77.000000	27.300000	27.459530	12
27	133477094	894847459	32.000000	-57.900000	-25.900000	-32.000000	53.700000	8.688321	7
28	133477094	989327013	82.000000	-107.600000	-25.600000	-82.000000	57.400000	19.267961	9
29	133477094	587117134	55.000000	-70.100000	-15.100000	-55.000000	47.800000	12.015387	8
30	133477094	172260679	80.000000	-82.100000	-2.100000	-80.000000	33.700000	26.827550	11
31	133477094	1261434085	62.000000	-70.700000	-8.700000	-62.000000	43.400000	14.938544	8
32	133477094	726831772	72.000000	-58.000000	14.000000	-72.000000	29.500000	23.456072	10
33	133477094	1404143078	74.000000	-103.700000	-29.700000	-74.000000	48.500000	24.203329	11
34	133477094	259704252	84.000000	-90.800000	-6.800000	-84.000000	39.200000	21.336971	11
35	133477094	1053619361	86.000000	-62.300000	23.700000	-86.000000	28.700000	25.231357	10
36	133477094	319094376	45.000000	-65.300000	-20.300000	-45.000000	39.500000	10.632207	6
37	133477094	1391680201	74.000000	-75.600000	-1.600000	-74.000000	40.500000	23.238282	11
38	133477094	1108278073	73.000000	-104.800000	-31.800000	-73.000000	57.600000	19.937622	9
39	133477094	1883725829	55.000000	-94.600000	-39.600000	-55.000000	57.200000	15.706405	9
40	133477094	437706256	58.000000	-79.700000	-21.700000	-58.000000	49.900000	14.945483	10
41	133477094	1236967547	67.000000	-70.800000	-3.800000	-67.000000	30.700000	13.833899	7
42	133477094	549363000	37.000000	-58.300000	-21.300000	-37.000000	38.500000	12.468743	11
43	133477094	1733286712	56.000000	-65.100000	-9.100000	-56.000000	40.100000	22.015152	13
44	133477094	1720765692	69.000000	-73.100000	-4.100000	-69.000000	43.900000	20.486236	10
45	133477094	1585444881	52.000000	-62.000000	-10.000000	-52.000000	29.000000	17.027352	11
46	133477094	1448927392	72.000000	-106.300000	-34.300000	-72.000000	60.500000	18.623776	8
47	133477094	2069269031	78.000000	-111.100000	-33.100000	-78.000000	48.500000	19.774595	9
48	133477094	1724423063	37.000000	-65.600000	-28.600000	-37.000000	45.800000	15.339990	10
49	133477094	557521802	60.000000	-74.000000	-14.000000	-60.000000	43.600000	18.422618	10
0	835693683	272874775	65.000000	-44.900000	20.100000	-65.000000	30.100000	13.834592	10
1	835693683	2026369065	71.000000	-62.700000	8.300000	-71.000000	41.400000	13.855751	7
2	835693683	1673352291	84.000000	-49.600000	34.400000	-84.000000	23.600000	25.309718	10
3	835693683	436443598	71.000000	-62.200000	8.800000	-71.000000	41.400000	21.276109	10
4	835693683	852772117	59.000000	-45.100000	13.900000	-59.000000	35.400000	14.824384	10
5	835693683	199368448	72.000000	-41.000000	31.000000	-72.000000	22.500000	16.874684	8
6	835693683	404654193	74.000000	-35.500000	38.500000	-74.000000	19.600000	15.154047	8
7	835693683	1038577849	55.000000	-37.200000	17.800000	-55.000000	26.600000	14.203197	9
8	835693683	1164661970	59.000000	-42.700000	16.300000	-59.000000	32.300000	13.885314	8
9	835693683	1257324663	54.000000	-24.000000	30.000000	-54.000000	18.500000	25.084061	12
10	835693683	1757233644	56.000000	-45.800000	10.200000	-56.000000	24.100000	18.957799	8
11	835693683	888679502	75.000000	-52.600000	22.400000	-75.000000	35.800000	22.197106	9
12	835693683	201220949	38.000000	-45.800000	-7.800000	-38.000000	40.400000	11.585654	8
13	835693683	918115208	81.000000	-52.400000	28.600000	-81.000000	23.100000	21.770647	9
14	835693683	1628644261	66.000000	-53.900000	12.100000	-66.000000	38.600000	11.441426	6
15	835693683	2009279143	58.000000	-66.900000	-8.900000	-58.000000	42.300000	8.116577	5
16	835693683	1697860318	60.000000	-40.100000	19.900000	-60.000000	27.500000	16.119968	10
17	835693683	1173622155	44.000000	-34.300000	9.700000	-44.000000	27.300000	15.939008	12
