NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	ExecutionTime	NodesExpanded
7	133477094	604243819	69.000000	-73.500000	-4.500000	-69.000000	36.100000	18.612685	9
8	133477094	1116010983	69.000000	-73.500000	-4.500000	-69.000000	36.100000	18.780523	9
9	133477094	1391453807	69.000000	-73.500000	-4.500000	-69.000000	36.100000	18.327389	9
10	133477094	1517069071	69.000000	-73.500000	-4.500000	-69.000000	36.100000	18.325166	9
11	133477094	903551817	69.000000	-73.500000	-4.500000	-69.000000	36.100000	17.473000	9
12	133477094	585518319	69.000000	-73.500000	-4.500000	-69.000000	36.100000	19.338632	9
13	133477094	1932874435	69.000000	-73.500000	-4.500000	-69.000000	36.100000	19.141752	9
14	133477094	82134962	69.000000	-73.500000	-4.500000	-69.000000	36.100000	18.086039	9
15	133477094	777201379	69.000000	-73.500000	-4.500000	-69.000000	36.100000	18.512889	9
16	133477094	520000244	69.000000	-73.500000	-4.500000	-69.000000	36.100000	24.375496	9
17	133477094	2140507473	69.000000	-73.500000	-4.500000	-69.000000	36.100000	24.258127	9
18	133477094	1135332760	69.000000	-73.500000	-4.500000	-69.000000	36.100000	19.211564	9
19	133477094	1291119931	69.000000	-73.500000	-4.500000	-69.000000	36.100000	17.527473	9
20	133477094	1626324003	69.000000	-73.500000	-4.500000	-69.000000	36.100000	17.394182	9
21	133477094	125805996	69.000000	-73.500000	-4.500000	-69.000000	36.100000	17.416627	9
22	133477094	238698891	69.000000	-73.500000	-4.500000	-69.000000	36.100000	17.827439	9
23	133477094	793669317	69.000000	-73.500000	-4.500000	-69.000000	36.100000	17.419511	9
24	133477094	388842099	69.000000	-73.500000	-4.500000	-69.000000	36.100000	17.394784	9
25	133477094	887987869	69.000000	-73.500000	-4.500000	-69.000000	36.100000	18.868809	9
26	133477094	675385168	69.000000	-73.500000	-4.500000	-69.000000	36.100000	17.614735	9
27	133477094	467729828	69.000000	-73.500000	-4.500000	-69.000000	36.100000	18.758995	9
28	133477094	887262580	69.000000	-73.500000	-4.500000	-69.000000	36.100000	18.403349	9
29	133477094	777548821	69.000000	-73.500000	-4.500000	-69.000000	36.100000	18.200582	9
30	133477094	252246520	69.000000	-73.500000	-4.500000	-69.000000	36.100000	19.191950	9
31	133477094	285636618	69.000000	-73.500000	-4.500000	-69.000000	36.100000	19.676599	9
32	133477094	977846329	69.000000	-73.500000	-4.500000	-69.000000	36.100000	18.029236	9
33	133477094	334351145	69.000000	-73.500000	-4.500000	-69.000000	36.100000	18.468072	9
34	133477094	625704425	69.000000	-73.500000	-4.500000	-69.000000	36.100000	17.991229	9
35	133477094	1619700761	69.000000	-73.500000	-4.500000	-69.000000	36.100000	18.172297	9
36	133477094	1014034140	69.000000	-73.500000	-4.500000	-69.000000	36.100000	17.989826	9
37	133477094	261376419	69.000000	-73.500000	-4.500000	-69.000000	36.100000	20.315672	9
38	133477094	677911090	69.000000	-73.500000	-4.500000	-69.000000	36.100000	17.357315	9
39	133477094	458613312	69.000000	-73.500000	-4.500000	-69.000000	36.100000	16.981276	9
40	133477094	1873263445	69.000000	-73.500000	-4.500000	-69.000000	36.100000	17.202005	9
41	133477094	1944818845	69.000000	-73.500000	-4.500000	-69.000000	36.100000	17.011272	9
42	133477094	525992152	69.000000	-73.500000	-4.500000	-69.000000	36.100000	17.174934	9
43	133477094	1059426786	69.000000	-73.500000	-4.500000	-69.000000	36.100000	17.092131	9
44	133477094	1463245499	69.000000	-73.500000	-4.500000	-69.000000	36.100000	18.403336	9
45	133477094	1595209659	69.000000	-73.500000	-4.500000	-69.000000	36.100000	20.755990	9
46	133477094	764260721	69.000000	-73.500000	-4.500000	-69.000000	36.100000	19.149778	9
47	133477094	2062564248	69.000000	-73.500000	-4.500000	-69.000000	36.100000	19.224184	9
48	133477094	1894580874	69.000000	-73.500000	-4.500000	-69.000000	36.100000	18.291697	9
49	133477094	1118942427	69.000000	-73.500000	-4.500000	-69.000000	36.100000	18.064913	9
0	835693683	641073216	80.000000	-60.700000	19.300000	-80.000000	31.900000	22.183441	9
1	835693683	542126690	80.000000	-60.700000	19.300000	-80.000000	31.900000	21.830192	9
2	835693683	169820068	80.000000	-60.700000	19.300000	-80.000000	31.900000	22.213689	9
3	835693683	1733361807	80.000000	-60.700000	19.300000	-80.000000	31.900000	23.353882	9
4	835693683	1379742009	80.000000	-60.700000	19.300000	-80.000000	31.900000	22.133519	9
5	835693683	420974273	80.000000	-60.700000	19.300000	-80.000000	31.900000	22.792873	9
6	835693683	1223591493	80.000000	-60.700000	19.300000	-80.000000	31.900000	21.855626	9
7	835693683	2007309586	80.000000	-60.700000	19.300000	-80.000000	31.900000	22.998855	9
8	835693683	959871787	80.000000	-60.700000	19.300000	-80.000000	31.900000	24.229980	9
9	835693683	98518438	80.000000	-60.700000	19.300000	-80.000000	31.900000	22.691143	9
10	835693683	1571143731	80.000000	-60.700000	19.300000	-80.000000	31.900000	22.243397	9
11	835693683	569675873	80.000000	-60.700000	19.300000	-80.000000	31.900000	21.822952	9
12	835693683	723283275	80.000000	-60.700000	19.300000	-80.000000	31.900000	22.293208	9
13	835693683	1110483577	80.000000	-60.700000	19.300000	-80.000000	31.900000	21.014636	9
14	835693683	1936133015	80.000000	-60.700000	19.300000	-80.000000	31.900000	21.647659	9
15	835693683	91890122	80.000000	-60.700000	19.300000	-80.000000	31.900000	19.599901	9
16	835693683	361716450	80.000000	-60.700000	19.300000	-80.000000	31.900000	19.538233	9
17	835693683	1677462056	80.000000	-60.700000	19.300000	-80.000000	31.900000	19.483823	9
18	835693683	1851401057	80.000000	-60.700000	19.300000	-80.000000	31.900000	20.436099	9
