NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	ExecutionTime	NodesExpanded
39	1579791630	1032239828	97.000000	-37.800000	59.200000	-97.000000	16.700000	20.282724	6
40	1579791630	907332302	97.000000	-37.800000	59.200000	-97.000000	16.700000	21.236041	6
41	1579791630	1210403886	97.000000	-37.800000	59.200000	-97.000000	16.700000	20.087635	6
42	1579791630	733772332	97.000000	-37.800000	59.200000	-97.000000	16.700000	19.292530	6
43	1579791630	755334246	97.000000	-37.800000	59.200000	-97.000000	16.700000	19.321461	6
44	1579791630	1431522403	97.000000	-37.800000	59.200000	-97.000000	16.700000	18.834109	6
45	1579791630	2060151310	97.000000	-37.800000	59.200000	-97.000000	16.700000	21.284735	6
46	1579791630	348158317	97.000000	-37.800000	59.200000	-97.000000	16.700000	19.278451	6
47	1579791630	1404514902	97.000000	-37.800000	59.200000	-97.000000	16.700000	18.986343	6
48	1579791630	662030775	97.000000	-37.800000	59.200000	-97.000000	16.700000	19.353034	6
49	1579791630	528597721	97.000000	-37.800000	59.200000	-97.000000	16.700000	19.483891	6
0	133477094	496372089	89.000000	-70.100000	18.900000	-89.000000	27.900000	20.641335	6
1	133477094	1478962268	89.000000	-70.100000	18.900000	-89.000000	27.900000	22.105516	6
2	133477094	108592432	89.000000	-70.100000	18.900000	-89.000000	27.900000	19.945208	6
3	133477094	920480982	89.000000	-70.100000	18.900000	-89.000000	27.900000	20.972748	6
4	133477094	399289157	89.000000	-70.100000	18.900000	-89.000000	27.900000	20.526441	6
5	133477094	993353727	89.000000	-70.100000	18.900000	-89.000000	27.900000	20.474388	6
6	133477094	95001797	89.000000	-70.100000	18.900000	-89.000000	27.900000	21.616585	6
7	133477094	123153673	89.000000	-70.100000	18.900000	-89.000000	27.900000	23.329885	6
8	133477094	426103711	89.000000	-70.100000	18.900000	-89.000000	27.900000	20.450568	6
9	133477094	813042979	89.000000	-70.100000	18.900000	-89.000000	27.900000	20.326083	6
10	133477094	604805725	89.000000	-70.100000	18.900000	-89.000000	27.900000	20.977490	6
11	133477094	634674194	89.000000	-70.100000	18.900000	-89.000000	27.900000	19.886930	6
12	133477094	58268168	89.000000	-70.100000	18.900000	-89.000000	27.900000	26.494110	6
13	133477094	876804398	89.000000	-70.100000	18.900000	-89.000000	27.900000	26.667596	6
14	133477094	588672949	89.000000	-70.100000	18.900000	-89.000000	27.900000	21.282344	6
15	133477094	327040886	89.000000	-70.100000	18.900000	-89.000000	27.900000	20.452056	6
16	133477094	1819908741	89.000000	-70.100000	18.900000	-89.000000	27.900000	21.573942	6
17	133477094	1919254972	89.000000	-70.100000	18.900000	-89.000000	27.900000	21.096938	6
18	133477094	1152728756	89.000000	-70.100000	18.900000	-89.000000	27.900000	20.972400	6
19	133477094	1504612771	89.000000	-70.100000	18.900000	-89.000000	27.900000	22.789203	6
20	133477094	386717105	89.000000	-70.100000	18.900000	-89.000000	27.900000	26.592060	6
21	133477094	1627750381	89.000000	-70.100000	18.900000	-89.000000	27.900000	20.835556	6
22	133477094	1680639412	89.000000	-70.100000	18.900000	-89.000000	27.900000	20.259954	6
23	133477094	1226922451	89.000000	-70.100000	18.900000	-89.000000	27.900000	21.278340	6
24	133477094	132414173	89.000000	-70.100000	18.900000	-89.000000	27.900000	20.461492	6
25	133477094	819549260	89.000000	-70.100000	18.900000	-89.000000	27.900000	21.759129	6
26	133477094	305806515	89.000000	-70.100000	18.900000	-89.000000	27.900000	20.980356	6
