NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	ExecutionTime	NodesExpanded
0	1325370271	389979824	78.000000	-21.000000	57.000000	-57.000000	13.000000	17695.765365	100001
0	1186797206	1877175422	74.000000	-17.100000	56.900000	-56.900000	10.100000	17998.571333	100001
0	207641623	1817507898	60.000000	-11.100000	48.900000	-48.900000	7.000000	18241.306907	100001
0	1652005789	305979781	74.000000	-14.300000	59.700000	-59.700000	8.500000	19200.967105	100001
0	1464053882	509322589	54.000000	-15.600000	38.400000	-38.400000	8.600000	18086.225741	100001
0	167233963	1613915982	55.000000	-9.600000	45.400000	-45.400000	7.100000	18354.355660	100001
0	985966289	1790308638	85.000000	-14.800000	70.200000	-70.200000	6.600000	18429.946585	100001
0	1463307363	597748051	80.000000	-29.300000	50.700000	-50.700000	15.900000	18829.218298	100001
0	1576868127	1992930601	61.000000	-16.200000	44.800000	-44.800000	10.200000	18765.336563	100001
0	1027339013	48114972	73.000000	-10.400000	62.600000	-62.600000	5.500000	18782.264917	100001
0	66349170	65989090	87.000000	-29.700000	57.300000	-57.300000	17.400000	18355.270577	100001
0	824283018	811205086	69.000000	-13.100000	55.900000	-55.900000	8.500000	18039.014340	100001
0	2020046575	1398886734	69.000000	-17.100000	51.900000	-51.900000	8.900000	17415.270870	100001
0	30201830	1952905022	50.000000	-15.900000	34.100000	-34.100000	11.600000	17165.511461	100001
0	1276163907	1108917581	74.000000	-16.600000	57.400000	-57.400000	8.300000	17631.311672	100001
0	1844848535	2124088397	78.000000	-17.000000	61.000000	-61.000000	9.500000	18599.767359	100001
0	1021316821	60695478	88.000000	-23.300000	64.700000	-64.700000	12.400000	17467.385344	100001
0	405867368	454353740	63.000000	-8.500000	54.500000	-54.500000	6.800000	14711.376497	100001
0	1178523037	1158271540	54.000000	-22.800000	31.200000	-31.200000	13.800000	5686.647956	100001
0	605924546	1531819222	56.000000	-21.900000	34.100000	-34.100000	13.900000	4487.594377	100001
