NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	ExecutionTime	NodesExpanded
0	1652005789	305979781	59.000000	-14.900000	44.100000	-44.100000	10.500000	44338.880729	100001
0	1186797206	1877175422	44.000000	-9.300000	34.700000	-34.700000	8.200000	44455.984989	100001
0	207641623	1817507898	48.000000	-8.700000	39.300000	-39.300000	6.200000	44902.897127	100001
0	167233963	1613915982	61.000000	-18.900000	42.100000	-42.100000	14.800000	18737.653039	100001
0	1464053882	509322589	57.000000	-14.300000	42.700000	-42.700000	9.000000	18691.551217	100001
0	985966289	1790308638	55.000000	-11.200000	43.800000	-43.800000	7.400000	18673.812991	100001
0	1325370271	389979824	67.000000	-10.100000	56.900000	-56.900000	7.200000	22455.812543	100001
0	1027339013	48114972	80.000000	-18.400000	61.600000	-61.600000	9.500000	22935.494488	100001
0	1576868127	1992930601	76.000000	-8.700000	67.300000	-67.300000	5.500000	20324.174076	100001
0	605924546	1531819222	47.000000	-20.700000	26.300000	-26.300000	12.000000	23425.530750	100001
0	66349170	65989090	52.000000	-18.500000	33.500000	-33.500000	13.300000	20423.585260	100001
0	1844848535	2124088397	51.000000	-16.000000	35.000000	-35.000000	11.700000	20126.497436	100001
0	824283018	811205086	72.000000	-17.000000	55.000000	-55.000000	9.700000	19920.222557	100001
0	1276163907	1108917581	59.000000	-16.000000	43.000000	-43.000000	9.700000	20493.814140	100001
0	405867368	454353740	96.000000	-43.300000	52.700000	-52.700000	19.900000	20889.956691	100001
0	1021316821	60695478	65.000000	-19.500000	45.500000	-45.500000	10.900000	17565.933051	100001
0	2020046575	1398886734	73.000000	-19.900000	53.100000	-53.100000	11.500000	14367.554438	100001
0	1178523037	1158271540	62.000000	-10.300000	51.700000	-51.700000	7.200000	19784.161801	100001
0	1463307363	597748051	55.000000	-8.900000	46.100000	-46.100000	4.700000	18559.136813	100001
0	30201830	1952905022	49.000000	-8.200000	40.800000	-40.800000	5.900000	17580.216038	100001
