NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	ExecutionTime	NodesExpanded
0	1186797206	1877175422	47.000000	-8.900000	38.100000	-38.100000	7.100000	18474.949095	100001
0	1652005789	305979781	67.000000	-21.400000	45.600000	-45.600000	11.000000	18744.377029	100001
0	207641623	1817507898	45.000000	-14.600000	30.400000	-30.400000	11.300000	18028.631553	100001
0	1464053882	509322589	71.000000	-17.700000	53.300000	-53.300000	12.000000	17785.401844	100001
0	985966289	1790308638	62.000000	-13.200000	48.800000	-48.800000	6.900000	18690.853947	100001
0	167233963	1613915982	73.000000	-20.700000	52.300000	-52.300000	12.400000	18500.236000	100001
0	1325370271	389979824	65.000000	-10.900000	54.100000	-54.100000	7.100000	18999.054952	100001
0	1576868127	1992930601	73.000000	-16.000000	57.000000	-57.000000	7.200000	18320.309281	100001
0	1027339013	48114972	78.000000	-18.200000	59.800000	-59.800000	9.800000	19244.227779	100001
0	1463307363	597748051	75.000000	-16.800000	58.200000	-58.200000	7.300000	18485.605280	100001
0	66349170	65989090	79.000000	-23.700000	55.300000	-55.300000	12.000000	19811.468895	100001
0	30201830	1952905022	53.000000	-16.000000	37.000000	-37.000000	11.700000	17088.471282	100001
0	1276163907	1108917581	70.000000	-13.900000	56.100000	-56.100000	8.800000	17875.090149	100001
0	1844848535	2124088397	86.000000	-24.100000	61.900000	-61.900000	14.100000	18404.794044	100001
0	824283018	811205086	73.000000	-21.800000	51.200000	-51.200000	12.000000	17974.711092	100001
0	405867368	454353740	70.000000	-11.100000	58.900000	-58.900000	6.800000	15495.003812	100001
0	1021316821	60695478	55.000000	-20.300000	34.700000	-34.700000	13.800000	14109.490372	100001
0	2020046575	1398886734	64.000000	-14.400000	49.600000	-49.600000	10.400000	13356.101825	100001
0	1178523037	1158271540	63.000000	-17.500000	45.500000	-45.500000	11.600000	13421.905391	100001
0	605924546	1531819222	81.000000	-17.900000	63.100000	-63.100000	10.200000	15834.538576	100001
