NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	ExecutionTime	NodesExpanded
0	1186797206	1877175422	42.000000	-7.700000	34.300000	-34.300000	6.800000	20997.611578	100001
0	207641623	1817507898	52.000000	-13.400000	38.600000	-38.600000	10.700000	22096.483750	100001
0	1652005789	305979781	59.000000	-22.500000	36.500000	-36.500000	12.600000	24925.418356	100001
0	167233963	1613915982	74.000000	-27.100000	46.900000	-46.900000	14.900000	22146.700585	100001
0	1464053882	509322589	43.000000	-21.000000	22.000000	-22.000000	14.800000	24457.372504	100001
0	985966289	1790308638	60.000000	-10.500000	49.500000	-49.500000	6.300000	24602.845924	100001
0	1325370271	389979824	43.000000	-29.700000	13.300000	-13.300000	16.900000	20323.106197	100001
0	1576868127	1992930601	86.000000	-31.600000	54.400000	-54.400000	16.800000	22177.917452	100001
0	1463307363	597748051	67.000000	-16.400000	50.600000	-50.600000	11.500000	21236.506231	100001
0	1027339013	48114972	61.000000	-15.500000	45.500000	-45.500000	11.100000	22732.714216	100001
0	66349170	65989090	78.000000	-22.700000	55.300000	-55.300000	12.400000	23368.768524	100001
0	30201830	1952905022	43.000000	-10.800000	32.200000	-32.200000	9.500000	20276.695881	100001
0	1276163907	1108917581	58.000000	-7.800000	50.200000	-50.200000	6.300000	21134.876952	100001
0	1844848535	2124088397	68.000000	-13.600000	54.400000	-54.400000	7.800000	22155.152601	100001
0	824283018	811205086	77.000000	-13.800000	63.200000	-63.200000	9.500000	19101.995642	100001
0	405867368	454353740	52.000000	-10.500000	41.500000	-41.500000	7.400000	16832.718570	100001
0	1178523037	1158271540	56.000000	-22.800000	33.200000	-33.200000	13.800000	14454.885274	100001
0	1021316821	60695478	64.000000	-16.400000	47.600000	-47.600000	9.300000	18059.474332	100001
0	2020046575	1398886734	62.000000	-12.400000	49.600000	-49.600000	6.500000	15772.200766	100001
0	605924546	1531819222	63.000000	-12.800000	50.200000	-50.200000	7.200000	8942.121828	100001
