NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	ExecutionTime	NodesExpanded
0	1325370271	389979824	59.000000	-9.800000	49.200000	-49.200000	6.200000	21990.340309	100001
0	1652005789	305979781	75.000000	-26.700000	48.300000	-48.300000	13.900000	19957.965106	100001
0	1027339013	48114972	30.000000	-14.900000	15.100000	-15.100000	11.500000	21883.641591	100001
0	605924546	1531819222	68.000000	-23.800000	44.200000	-44.200000	14.800000	21163.189546	100001
0	1576868127	1992930601	77.000000	-15.700000	61.300000	-61.300000	8.800000	21901.511296	100001
0	66349170	65989090	74.000000	-19.900000	54.100000	-54.100000	11.000000	20823.748692	100001
0	985966289	1790308638	88.000000	-36.700000	51.300000	-51.300000	16.200000	19564.694522	100001
0	1464053882	509322589	57.000000	-18.100000	38.900000	-38.900000	11.100000	20132.106631	100001
0	167233963	1613915982	31.000000	-28.100000	2.900000	-2.900000	22.100000	19749.652979	100001
0	824283018	811205086	65.000000	-17.700000	47.300000	-47.300000	8.100000	18433.478616	100001
0	1276163907	1108917581	58.000000	-15.000000	43.000000	-43.000000	8.800000	19241.992956	100001
0	405867368	454353740	79.000000	-36.600000	42.400000	-42.400000	18.300000	20819.402446	100001
0	207641623	1817507898	69.000000	-14.000000	55.000000	-55.000000	7.200000	20859.827017	100001
0	1186797206	1877175422	47.000000	-13.900000	33.100000	-33.100000	9.600000	21236.401568	100001
0	1021316821	60695478	48.000000	-9.800000	38.200000	-38.200000	7.500000	16308.833183	100001
0	2020046575	1398886734	89.000000	-27.200000	61.800000	-61.800000	15.900000	16467.416313	100001
0	1463307363	597748051	73.000000	-18.300000	54.700000	-54.700000	12.200000	17786.848083	100001
0	30201830	1952905022	58.000000	-7.600000	50.400000	-50.400000	5.100000	17297.256507	100001
0	1844848535	2124088397	54.000000	-11.700000	42.300000	-42.300000	7.900000	16065.880718	100001
0	1178523037	1158271540	69.000000	-13.700000	55.300000	-55.300000	7.800000	5799.581588	100001
