NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	ExecutionTime	NodesExpanded
0	1325370271	389979824	69.000000	-28.000000	41.000000	-41.000000	13.600000	44724.577518	100001
0	1186797206	1877175422	59.000000	-9.600000	49.400000	-49.400000	6.800000	20222.733838	100001
0	207641623	1817507898	94.000000	-42.700000	51.300000	-51.300000	18.800000	22094.736558	100001
0	1652005789	305979781	41.000000	-6.500000	34.500000	-34.500000	6.000000	21647.636866	100001
0	1464053882	509322589	53.000000	-10.000000	43.000000	-43.000000	6.500000	20490.826145	100001
0	167233963	1613915982	61.000000	-14.000000	47.000000	-47.000000	10.100000	21134.462396	100001
0	985966289	1790308638	79.000000	-29.300000	49.700000	-49.700000	11.900000	21008.486646	100001
0	1463307363	597748051	62.000000	-15.700000	46.300000	-46.300000	9.100000	19604.245473	100001
0	1576868127	1992930601	55.000000	-20.100000	34.900000	-34.900000	9.000000	21840.417067	100001
0	1027339013	48114972	51.000000	-21.300000	29.700000	-29.700000	14.800000	22765.232755	100001
0	66349170	65989090	76.000000	-26.100000	49.900000	-49.900000	12.400000	23437.394391	100001
0	824283018	811205086	65.000000	-13.800000	51.200000	-51.200000	8.200000	17521.155984	100001
0	2020046575	1398886734	53.000000	-10.400000	42.600000	-42.600000	6.200000	21140.315424	100001
0	30201830	1952905022	41.000000	-24.700000	16.300000	-16.300000	12.100000	21802.313721	100001
0	1276163907	1108917581	66.000000	-12.400000	53.600000	-53.600000	6.600000	18940.606572	100001
0	1844848535	2124088397	70.000000	-18.200000	51.800000	-51.800000	9.800000	21537.592565	100001
0	1021316821	60695478	76.000000	-18.800000	57.200000	-57.200000	10.100000	20724.090989	100001
0	405867368	454353740	79.000000	-21.400000	57.600000	-57.600000	8.700000	17462.056595	100001
0	1178523037	1158271540	53.000000	-21.400000	31.600000	-31.600000	16.200000	7138.574172	100001
0	605924546	1531819222	80.000000	-22.700000	57.300000	-57.300000	10.000000	7073.556767	100001
