NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	ExecutionTime	NodesExpanded
0	1186797206	1877175422	74.000000	-22.400000	51.600000	-51.600000	12.500000	17983.826293	100001
0	1652005789	305979781	70.000000	-35.600000	34.400000	-34.400000	21.500000	18313.800188	100001
0	207641623	1817507898	64.000000	-14.200000	49.800000	-49.800000	7.200000	18279.463285	100001
0	1464053882	509322589	58.000000	-12.300000	45.700000	-45.700000	9.800000	17810.190558	100001
0	167233963	1613915982	56.000000	-12.000000	44.000000	-44.000000	7.500000	18111.474773	100001
0	985966289	1790308638	68.000000	-15.000000	53.000000	-53.000000	9.000000	17580.610249	100001
0	1325370271	389979824	77.000000	-20.700000	56.300000	-56.300000	11.200000	20656.521512	100001
0	1027339013	48114972	61.000000	-10.500000	50.500000	-50.500000	5.200000	19444.144409	100001
0	1576868127	1992930601	75.000000	-11.000000	64.000000	-64.000000	5.500000	18972.865333	100001
0	605924546	1531819222	79.000000	-20.100000	58.900000	-58.900000	11.300000	19435.543809	100001
0	66349170	65989090	76.000000	-13.800000	62.200000	-62.200000	9.100000	19639.683284	100001
0	1844848535	2124088397	72.000000	-13.800000	58.200000	-58.200000	7.200000	17749.148857	100001
0	824283018	811205086	78.000000	-19.600000	58.400000	-58.400000	11.100000	18909.735216	100001
0	1276163907	1108917581	54.000000	-13.700000	40.300000	-40.300000	10.300000	17898.223344	100001
0	405867368	454353740	64.000000	-12.200000	51.800000	-51.800000	9.000000	18524.168546	100001
0	1021316821	60695478	76.000000	-18.400000	57.600000	-57.600000	9.200000	17131.185475	100001
0	2020046575	1398886734	72.000000	-19.600000	52.400000	-52.400000	12.400000	15786.523434	100001
0	1178523037	1158271540	64.000000	-14.500000	49.500000	-49.500000	8.000000	16170.785142	100001
0	1463307363	597748051	76.000000	-18.400000	57.600000	-57.600000	9.200000	17101.069319	100001
0	30201830	1952905022	71.000000	-9.500000	61.500000	-61.500000	5.200000	14204.733615	100001
