NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	ExecutionTime	NodesExpanded
0	1186797206	1877175422	32.000000	-18.700000	13.300000	-13.300000	15.600000	18335.232946	100001
0	207641623	1817507898	41.000000	-30.200000	10.800000	-10.800000	17.600000	18263.750654	100001
0	1652005789	305979781	37.000000	-23.000000	14.000000	-14.000000	21.500000	18630.866155	100001
0	1464053882	509322589	46.000000	-21.300000	24.700000	-24.700000	17.400000	16674.148038	100001
0	985966289	1790308638	53.000000	-35.000000	18.000000	-18.000000	18.600000	16582.781881	100001
0	167233963	1613915982	48.000000	-25.900000	22.100000	-22.100000	16.000000	16096.816298	100001
0	1325370271	389979824	32.000000	-14.700000	17.300000	-17.300000	13.800000	18246.264653	100001
0	1576868127	1992930601	42.000000	-13.800000	28.200000	-28.200000	8.500000	17258.188677	100001
0	1027339013	48114972	55.000000	-22.600000	32.400000	-32.400000	14.700000	17398.846332	100001
0	1463307363	597748051	55.000000	-25.700000	29.300000	-29.300000	19.200000	17452.675839	100001
0	66349170	65989090	53.000000	-23.800000	29.200000	-29.200000	13.500000	16633.850933	100001
0	30201830	1952905022	29.000000	-21.400000	7.600000	-7.600000	17.900000	16680.853340	100001
0	1276163907	1108917581	47.000000	-26.300000	20.700000	-20.700000	21.500000	16848.594851	100001
0	1844848535	2124088397	47.000000	-50.200000	-3.200000	3.200000	37.600000	16644.587643	100001
0	824283018	811205086	50.000000	-23.000000	27.000000	-27.000000	18.700000	15826.435959	100001
0	405867368	454353740	48.000000	-26.900000	21.100000	-21.100000	19.900000	14537.157197	100001
0	1021316821	60695478	31.000000	-26.000000	5.000000	-5.000000	26.000000	13269.205180	100001
0	1178523037	1158271540	45.000000	-20.100000	24.900000	-24.900000	15.700000	13530.192484	100001
0	2020046575	1398886734	43.000000	-29.000000	14.000000	-14.000000	21.000000	15209.533472	100001
0	605924546	1531819222	47.000000	-20.500000	26.500000	-26.500000	16.800000	13972.846217	100001
