NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	ExecutionTime	NodesExpanded
0	985966289	1790308638	59.000000	-15.500000	43.500000	-43.500000	11.500000	15548.222004	100001
0	1464053882	509322589	40.000000	-28.400000	11.600000	-11.600000	16.800000	15514.945468	100001
0	167233963	1613915982	38.000000	-16.200000	21.800000	-21.800000	12.800000	15891.383662	100001
0	1325370271	389979824	20.000000	-16.100000	3.900000	-3.900000	16.100000	16231.601972	100001
0	1652005789	305979781	41.000000	-18.400000	22.600000	-22.600000	14.800000	18256.379669	100001
0	1027339013	48114972	58.000000	-27.200000	30.800000	-30.800000	17.400000	17283.031947	100001
0	605924546	1531819222	66.000000	-26.000000	40.000000	-40.000000	18.800000	16637.066763	100001
0	1576868127	1992930601	45.000000	-15.300000	29.700000	-29.700000	13.500000	16988.726825	100001
0	66349170	65989090	39.000000	-25.600000	13.400000	-13.400000	17.400000	17419.215048	100001
0	824283018	811205086	49.000000	-33.700000	15.300000	-15.300000	23.200000	16966.020811	100001
0	1276163907	1108917581	53.000000	-31.100000	21.900000	-21.900000	17.700000	16877.858544	100001
0	405867368	454353740	42.000000	-16.600000	25.400000	-25.400000	11.500000	16551.618892	100001
0	207641623	1817507898	51.000000	-29.000000	22.000000	-22.000000	20.500000	16746.008871	100001
0	1186797206	1877175422	37.000000	-16.200000	20.800000	-20.800000	11.700000	16452.843881	100001
0	1021316821	60695478	47.000000	-26.100000	20.900000	-20.900000	19.400000	14281.384058	100001
0	1178523037	1158271540	49.000000	-23.200000	25.800000	-25.800000	12.300000	11591.412571	100001
0	2020046575	1398886734	37.000000	-16.700000	20.300000	-20.300000	12.100000	14836.722386	100001
0	1463307363	597748051	42.000000	-22.200000	19.800000	-19.800000	17.300000	13309.014864	100001
0	30201830	1952905022	35.000000	-15.800000	19.200000	-19.200000	13.900000	14417.907647	100001
0	1844848535	2124088397	47.000000	-15.200000	31.800000	-31.800000	13.900000	15369.968875	100001
