NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	ExecutionTime	NodesExpanded
0	1186797206	1877175422	68.000000	-20.300000	47.700000	-47.700000	11.200000	18914.577819	100001
0	1652005789	305979781	62.000000	-30.400000	31.600000	-31.600000	13.300000	18912.295270	100001
0	207641623	1817507898	54.000000	-9.000000	45.000000	-45.000000	6.200000	19523.543422	100001
0	1464053882	509322589	47.000000	-9.000000	38.000000	-38.000000	7.700000	22249.689987	100001
0	985966289	1790308638	64.000000	-12.600000	51.400000	-51.400000	7.200000	22892.955578	100001
0	167233963	1613915982	66.000000	-14.100000	51.900000	-51.900000	9.000000	24732.816868	100001
0	1325370271	389979824	67.000000	-11.600000	55.400000	-55.400000	7.200000	21989.218573	100001
0	66349170	65989090	61.000000	-14.400000	46.600000	-46.600000	10.900000	23097.416921	100001
0	1027339013	48114972	55.000000	-12.300000	42.700000	-42.700000	9.400000	20738.237200	100001
0	1576868127	1992930601	69.000000	-19.300000	49.700000	-49.700000	11.300000	19706.650525	100001
0	605924546	1531819222	39.000000	-14.100000	24.900000	-24.900000	10.600000	20452.025511	100001
0	30201830	1952905022	52.000000	-18.400000	33.600000	-33.600000	14.100000	18712.787630	100001
0	1276163907	1108917581	52.000000	-18.300000	33.700000	-33.700000	14.000000	19807.853820	100001
0	1844848535	2124088397	43.000000	-16.200000	26.800000	-26.800000	11.500000	19440.793058	100001
0	824283018	811205086	64.000000	-13.300000	50.700000	-50.700000	7.400000	21848.270625	100001
0	405867368	454353740	75.000000	-23.500000	51.500000	-51.500000	13.000000	17616.159735	100001
0	1021316821	60695478	56.000000	-13.100000	42.900000	-42.900000	9.100000	15959.428895	100001
0	1178523037	1158271540	58.000000	-6.600000	51.400000	-51.400000	3.900000	16280.484928	100001
0	2020046575	1398886734	54.000000	-11.300000	42.700000	-42.700000	7.400000	18080.023503	100001
0	1463307363	597748051	8.000000	-21.200000	-13.200000	13.200000	21.200000	17321.592047	100001
