NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	ExecutionTime	NodesExpanded
0	1325370271	389979824	64.000000	-13.400000	50.600000	-50.600000	9.800000	43012.627714	100001
0	1652005789	305979781	57.000000	-14.900000	42.100000	-42.100000	10.000000	21225.431212	100001
0	1027339013	48114972	51.000000	-18.500000	32.500000	-32.500000	13.300000	24200.161274	100001
0	605924546	1531819222	44.000000	-6.800000	37.200000	-37.200000	5.200000	21777.301697	100001
0	1576868127	1992930601	65.000000	-10.900000	54.100000	-54.100000	6.500000	22086.181850	100001
0	66349170	65989090	66.000000	-16.400000	49.600000	-49.600000	9.800000	20094.769657	100001
0	985966289	1790308638	74.000000	-22.300000	51.700000	-51.700000	11.600000	21158.516753	100001
0	1464053882	509322589	69.000000	-20.100000	48.900000	-48.900000	11.200000	23403.509892	100001
0	167233963	1613915982	72.000000	-17.600000	54.400000	-54.400000	10.200000	20228.297675	100001
0	824283018	811205086	57.000000	-11.600000	45.400000	-45.400000	8.200000	19411.798817	100001
0	1276163907	1108917581	58.000000	-12.200000	45.800000	-45.800000	7.600000	20423.479726	100001
0	405867368	454353740	69.000000	-13.700000	55.300000	-55.300000	7.600000	20000.380817	100001
0	207641623	1817507898	81.000000	-20.700000	60.300000	-60.300000	10.500000	20212.124639	100001
0	1186797206	1877175422	58.000000	-10.100000	47.900000	-47.900000	5.200000	20771.411521	100001
0	1021316821	60695478	50.000000	-15.300000	34.700000	-34.700000	9.100000	21924.681407	100001
0	2020046575	1398886734	53.000000	-16.600000	36.400000	-36.400000	10.100000	20137.441829	100001
0	1463307363	597748051	60.000000	-14.400000	45.600000	-45.600000	9.000000	15722.687926	100001
0	30201830	1952905022	38.000000	-12.100000	25.900000	-25.900000	9.400000	18551.306411	100001
0	1844848535	2124088397	65.000000	-16.500000	48.500000	-48.500000	10.400000	18477.109823	100001
0	1178523037	1158271540	66.000000	-13.300000	52.700000	-52.700000	7.600000	5683.225589	100001
