NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	ExecutionTime	NodesExpanded
0	1325370271	389979824	68.000000	-28.400000	39.600000	-39.600000	15.700000	20326.132742	100001
0	1186797206	1877175422	65.000000	-20.100000	44.900000	-44.900000	8.800000	22469.402666	100001
0	207641623	1817507898	63.000000	-15.600000	47.400000	-47.400000	9.400000	21861.487958	100001
0	1652005789	305979781	56.000000	-10.800000	45.200000	-45.200000	6.600000	21439.142275	100001
0	167233963	1613915982	67.000000	-18.500000	48.500000	-48.500000	10.000000	21776.993299	100001
0	1463307363	597748051	70.000000	-21.400000	48.600000	-48.600000	13.000000	21432.412597	100001
0	1576868127	1992930601	60.000000	-11.300000	48.700000	-48.700000	7.700000	22399.101675	100001
0	1027339013	48114972	78.000000	-26.300000	51.700000	-51.700000	14.600000	22969.453226	100001
0	66349170	65989090	70.000000	-20.300000	49.700000	-49.700000	11.400000	21786.086789	100001
0	1464053882	509322589	69.000000	-17.700000	51.300000	-51.300000	10.500000	19210.405651	100001
0	1178523037	1158271540	51.000000	-7.400000	43.600000	-43.600000	6.100000	18293.712792	100001
0	824283018	811205086	61.000000	-11.400000	49.600000	-49.600000	6.100000	21347.799953	100001
0	2020046575	1398886734	64.000000	-13.600000	50.400000	-50.400000	6.800000	20271.329587	100001
0	30201830	1952905022	82.000000	-41.400000	40.600000	-40.600000	17.500000	23391.250947	100001
0	1276163907	1108917581	67.000000	-11.300000	55.700000	-55.700000	6.200000	23737.209428	100001
0	1844848535	2124088397	64.000000	-15.800000	48.200000	-48.200000	9.700000	20131.125028	100001
0	985966289	1790308638	35.000000	-10.500000	24.500000	-24.500000	8.700000	13973.057613	100001
0	1021316821	60695478	54.000000	-10.600000	43.400000	-43.400000	6.800000	17588.786891	100001
0	405867368	454353740	55.000000	-11.000000	44.000000	-44.000000	6.900000	19522.570558	100001
0	605924546	1531819222	54.000000	-19.000000	35.000000	-35.000000	13.800000	4951.480292	100001
