NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	ExecutionTime	NodesExpanded
0	1325370271	389979824	31.000000	-34.100000	-3.100000	3.100000	29.100000	28314.267475	100001
0	1186797206	1877175422	53.000000	-33.000000	20.000000	-20.000000	22.400000	18235.379057	100001
0	207641623	1817507898	44.000000	-24.000000	20.000000	-20.000000	15.200000	18501.494161	100001
0	1652005789	305979781	36.000000	-18.400000	17.600000	-17.600000	18.400000	18350.200530	100001
0	167233963	1613915982	62.000000	-39.100000	22.900000	-22.900000	25.300000	17065.979935	100001
0	1463307363	597748051	44.000000	-19.400000	24.600000	-24.600000	12.500000	16948.483117	100001
0	1576868127	1992930601	24.000000	-13.800000	10.200000	-10.200000	12.800000	16613.397558	100001
0	1027339013	48114972	68.000000	-43.900000	24.100000	-24.100000	28.100000	16642.251750	100001
0	66349170	65989090	57.000000	-29.000000	28.000000	-28.000000	16.200000	16910.101048	100001
0	1464053882	509322589	36.000000	-20.600000	15.400000	-15.400000	13.800000	16759.881951	100001
0	1178523037	1158271540	45.000000	-28.800000	16.200000	-16.200000	19.200000	16788.787561	100001
0	824283018	811205086	39.000000	-17.100000	21.900000	-21.900000	15.500000	16316.164373	100001
0	2020046575	1398886734	39.000000	-15.400000	23.600000	-23.600000	13.600000	16687.250530	100001
0	30201830	1952905022	44.000000	-28.300000	15.700000	-15.700000	21.800000	16825.538384	100001
0	1276163907	1108917581	47.000000	-24.800000	22.200000	-22.200000	18.800000	16671.733168	100001
0	1844848535	2124088397	45.000000	-23.900000	21.100000	-21.100000	14.900000	16560.154298	100001
0	985966289	1790308638	51.000000	-27.800000	23.200000	-23.200000	23.000000	14827.770727	100001
0	1021316821	60695478	46.000000	-17.500000	28.500000	-28.500000	14.900000	15050.913171	100001
0	405867368	454353740	44.000000	-21.300000	22.700000	-22.700000	15.400000	14518.471189	100001
0	605924546	1531819222	38.000000	-26.400000	11.600000	-11.600000	19.600000	4370.423144	100001
