NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	ExecutionTime	NodesExpanded
0	1186797206	1877175422	58.000000	-13.600000	44.400000	-44.400000	7.800000	21244.174152	100001
0	1652005789	305979781	59.000000	-19.200000	39.800000	-39.800000	11.200000	21445.438385	100001
0	207641623	1817507898	50.000000	-12.100000	37.900000	-37.900000	9.500000	20930.345158	100001
0	1464053882	509322589	56.000000	-25.200000	30.800000	-30.800000	17.100000	23776.750615	100001
0	985966289	1790308638	60.000000	-17.300000	42.700000	-42.700000	10.200000	22435.814335	100001
0	167233963	1613915982	43.000000	-17.800000	25.200000	-25.200000	12.400000	22285.615311	100001
0	1325370271	389979824	59.000000	-14.900000	44.100000	-44.100000	9.100000	22184.092012	100001
0	66349170	65989090	76.000000	-30.500000	45.500000	-45.500000	16.100000	21593.028576	100001
0	1027339013	48114972	59.000000	-12.000000	47.000000	-47.000000	6.600000	19946.283045	100001
0	1576868127	1992930601	53.000000	-8.300000	44.700000	-44.700000	5.600000	20414.279223	100001
0	605924546	1531819222	64.000000	-17.700000	46.300000	-46.300000	9.200000	20721.776495	100001
0	30201830	1952905022	47.000000	-17.000000	30.000000	-30.000000	14.400000	19751.020236	100001
0	1276163907	1108917581	45.000000	-13.500000	31.500000	-31.500000	9.200000	20584.845273	100001
0	1844848535	2124088397	46.000000	-24.000000	22.000000	-22.000000	13.800000	20218.305007	100001
0	824283018	811205086	65.000000	-10.500000	54.500000	-54.500000	6.000000	20055.540412	100001
0	405867368	454353740	73.000000	-19.200000	53.800000	-53.800000	8.700000	18411.155217	100001
0	1021316821	60695478	57.000000	-12.100000	44.900000	-44.900000	8.300000	18080.491486	100001
0	2020046575	1398886734	55.000000	-12.100000	42.900000	-42.900000	9.900000	15524.855609	100001
0	1178523037	1158271540	25.000000	-28.200000	-3.200000	3.200000	28.200000	17380.634155	100001
0	1463307363	597748051	62.000000	-19.600000	42.400000	-42.400000	13.100000	17895.455691	100001
