NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	ExecutionTime	NodesExpanded
0	1325370271	389979824	38.000000	-22.200000	15.800000	-15.800000	15.000000	18127.621914	100001
0	1652005789	305979781	59.000000	-35.300000	23.700000	-23.700000	20.500000	17037.534989	100001
0	1186797206	1877175422	38.000000	-23.200000	14.800000	-14.800000	13.600000	17069.991171	100001
0	207641623	1817507898	50.000000	-27.900000	22.100000	-22.100000	24.700000	16826.941429	100001
0	167233963	1613915982	38.000000	-16.900000	21.100000	-21.100000	15.900000	16648.724013	100001
0	1576868127	1992930601	61.000000	-38.800000	22.200000	-22.200000	20.100000	16895.995372	100001
0	1463307363	597748051	37.000000	-26.100000	10.900000	-10.900000	20.500000	16967.394324	100001
0	1027339013	48114972	49.000000	-26.100000	22.900000	-22.900000	23.000000	17138.210381	100001
0	66349170	65989090	42.000000	-19.300000	22.700000	-22.700000	12.700000	16526.928339	100001
0	1464053882	509322589	54.000000	-29.600000	24.400000	-24.400000	23.400000	16542.344401	100001
0	1178523037	1158271540	35.000000	-10.900000	24.100000	-24.100000	7.100000	16869.311054	100001
0	824283018	811205086	50.000000	-13.400000	36.600000	-36.600000	8.900000	16570.408050	100001
0	2020046575	1398886734	57.000000	-27.100000	29.900000	-29.900000	14.300000	17051.845365	100001
0	30201830	1952905022	32.000000	-24.800000	7.200000	-7.200000	16.400000	16730.687050	100001
0	1276163907	1108917581	36.000000	-19.000000	17.000000	-17.000000	13.800000	16716.393244	100001
0	1844848535	2124088397	43.000000	-27.600000	15.400000	-15.400000	20.600000	14387.435789	100001
0	985966289	1790308638	45.000000	-23.300000	21.700000	-21.700000	18.200000	14225.839108	100001
0	1021316821	60695478	52.000000	-26.100000	25.900000	-25.900000	20.400000	13877.308645	100001
0	405867368	454353740	46.000000	-23.000000	23.000000	-23.000000	17.100000	9650.172842	100001
0	605924546	1531819222	35.000000	-20.700000	14.300000	-14.300000	16.400000	4211.014946	100001
