NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	ExecutionTime	NodesExpanded
0	1325370271	389979824	71.000000	-18.800000	52.200000	-52.200000	11.100000	19752.655629	100001
0	1186797206	1877175422	58.000000	-13.000000	45.000000	-45.000000	7.100000	20939.104597	100001
0	207641623	1817507898	80.000000	-34.800000	45.200000	-45.200000	16.500000	20439.108150	100001
0	1652005789	305979781	65.000000	-13.800000	51.200000	-51.200000	7.200000	20583.515282	100001
0	167233963	1613915982	75.000000	-17.300000	57.700000	-57.700000	10.800000	21713.284289	100001
0	1576868127	1992930601	71.000000	-25.300000	45.700000	-45.700000	13.100000	21830.703460	100001
0	1463307363	597748051	60.000000	-8.900000	51.100000	-51.100000	5.600000	23252.242485	100001
0	1027339013	48114972	59.000000	-13.100000	45.900000	-45.900000	7.800000	22105.364188	100001
0	66349170	65989090	54.000000	-12.800000	41.200000	-41.200000	10.200000	18495.222929	100001
0	1464053882	509322589	63.000000	-12.600000	50.400000	-50.400000	8.400000	19111.119527	100001
0	1178523037	1158271540	64.000000	-9.800000	54.200000	-54.200000	8.100000	19306.726103	100001
0	824283018	811205086	77.000000	-18.100000	58.900000	-58.900000	9.700000	20003.732928	100001
0	2020046575	1398886734	57.000000	-13.000000	44.000000	-44.000000	7.400000	20607.326826	100001
0	30201830	1952905022	46.000000	-15.400000	30.600000	-30.600000	11.100000	20163.803239	100001
0	1276163907	1108917581	49.000000	-14.000000	35.000000	-35.000000	8.800000	19575.627677	100001
0	1844848535	2124088397	55.000000	-13.600000	41.400000	-41.400000	8.400000	18398.455251	100001
0	985966289	1790308638	59.000000	-15.600000	43.400000	-43.400000	8.800000	17755.245077	100001
0	1021316821	60695478	48.000000	-11.300000	36.700000	-36.700000	8.500000	18344.612728	100001
0	405867368	454353740	67.000000	-22.100000	44.900000	-44.900000	12.900000	18423.174385	100001
0	605924546	1531819222	53.000000	-21.400000	31.600000	-31.600000	16.200000	4774.188032	100001
